,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2
spp1_eaf3,122.0,108.0,177.0,192.0,271.0,82.0,997.0,908.0,893.0,676.0,744.0,149.0
bre2_arp9,120.0,183.0,163.0,100.0,129.0,55.0,892.0,790.0,1412.0,1271.0,991.0,98.0
pyk1_htl1,119.0,102.0,91.0,85.0,78.0,85.0,280.0,224.0,423.0,382.0,484.0,108.0
nhp6a_arp9,119.0,82.0,60.0,60.0,55.0,46.0,256.0,284.0,161.0,118.0,184.0,61.0
gcn5_gapdh,119.0,196.0,288.0,157.0,215.0,212.0,145.0,198.0,146.0,228.0,305.0,28.0
esa1_mig1,119.0,188.0,202.0,176.0,179.0,29.0,46.0,56.0,233.0,108.0,167.0,46.0
snf11_DAM,118.0,187.0,268.0,131.0,100.0,49.0,841.0,318.0,285.0,164.0,225.0,62.0
DAM_gapdh,118.0,80.0,153.0,150.0,157.0,11454.0,165.0,119.0,166.0,144.0,150.0,166.0
vp16_tdh3,118.0,204.0,241.0,140.0,121.0,48.0,485.0,255.0,221.0,221.0,272.0,96.0
pyk2_pyk2,118.0,87.0,72.0,107.0,53.0,23.0,31.0,59.0,101.0,245.0,58.0,31.0
bre2_eaf3,118.0,227.0,178.0,89.0,120.0,58.0,124.0,84.0,217.0,178.0,310.0,80.0
tdh3_arp6,118.0,122.0,106.0,55.0,85.0,64.0,669.0,346.0,1096.0,676.0,623.0,143.0
spp1_med7,118.0,154.0,314.0,166.0,197.0,60.0,80.0,171.0,193.0,183.0,110.0,99.0
hat1_rtt102,117.0,150.0,193.0,121.0,105.0,16.0,23.0,11.0,23.0,22.0,22.0,29.0
esa1_hos2,117.0,78.0,72.0,75.0,75.0,57.0,1011.0,429.0,726.0,645.0,673.0,74.0
pyk2_rtt102,116.0,155.0,352.0,260.0,198.0,26.0,37.0,47.0,118.0,67.0,98.0,36.0
med7_nhp10,116.0,86.0,230.0,97.0,72.0,38.0,414.0,263.0,356.0,159.0,178.0,64.0
esa1_vps71,116.0,55.0,110.0,99.0,54.0,15.0,166.0,81.0,125.0,170.0,216.0,38.0
ldb7_gapdh,116.0,178.0,249.0,253.0,423.0,71.0,115.0,169.0,558.0,374.0,693.0,99.0
ldb7_vp16,115.0,119.0,140.0,95.0,118.0,138.0,132.0,94.0,144.0,125.0,149.0,180.0
swc5_hhf2,115.0,171.0,190.0,216.0,158.0,36.0,66.0,113.0,120.0,96.0,130.0,47.0
nhp6a_bre2,115.0,96.0,78.0,68.0,84.0,52.0,516.0,457.0,511.0,275.0,275.0,102.0
mig1_sus1,115.0,160.0,226.0,211.0,256.0,43.0,87.0,74.0,170.0,196.0,215.0,76.0
spp1_arp9,115.0,100.0,118.0,129.0,184.0,354.0,428.0,230.0,294.0,278.0,346.0,71.0
esa1_pyk2,115.0,149.0,166.0,190.0,196.0,72.0,328.0,162.0,239.0,435.0,339.0,103.0
hst2_empty,115.0,171.0,117.0,81.0,110.0,61.0,294.0,159.0,204.0,156.0,158.0,3047.0
empty_gcn5,115.0,206.0,370.0,217.0,268.0,286.0,147.0,104.0,201.0,144.0,214.0,81.0
hat2_hat1,114.0,80.0,96.0,38.0,43.0,21.0,216.0,148.0,193.0,141.0,298.0,44.0
hst2_hat2,113.0,90.0,131.0,61.0,81.0,25.0,112.0,91.0,102.0,62.0,69.0,39.0
hhf2_sfh1,113.0,125.0,266.0,279.0,343.0,72.0,163.0,128.0,308.0,333.0,506.0,112.0
ies5_gapdh,111.0,170.0,371.0,268.0,361.0,98.0,509.0,549.0,1720.0,1241.0,1923.0,157.0
med4_ldb7,111.0,128.0,242.0,183.0,305.0,303.0,97.0,90.0,101.0,131.0,371.0,2080.0
ies5_cac2,110.0,146.0,260.0,260.0,359.0,232.0,185.0,194.0,451.0,528.0,751.0,76.0
hat1_med4,110.0,108.0,177.0,136.0,151.0,51.0,83.0,64.0,96.0,101.0,142.0,52.0
hst2_sfh1,110.0,125.0,144.0,123.0,136.0,110.0,213.0,439.0,221.0,696.0,284.0,185.0
swd3_gapdh,110.0,153.0,245.0,111.0,145.0,36.0,177.0,244.0,193.0,288.0,208.0,90.0
eaf3_srb7,110.0,147.0,238.0,99.0,88.0,37.0,103.0,316.0,386.0,423.0,319.0,681.0
gcn5_vp16,110.0,226.0,289.0,177.0,178.0,62.0,42.0,29.0,36.0,38.0,33.0,46.0
pyk2_htl1,109.0,78.0,101.0,82.0,93.0,81.0,109.0,72.0,109.0,88.0,117.0,145.0
hda1_pyk2,109.0,98.0,197.0,216.0,191.0,306.0,17.0,23.0,18.0,19.0,20.0,34.0
esa1_eaf5,109.0,90.0,111.0,91.0,82.0,96.0,125.0,70.0,121.0,84.0,105.0,130.0
nhp10_tdh3,108.0,62.0,174.0,188.0,209.0,30.0,90.0,88.0,162.0,175.0,118.0,46.0
hda1_srb7,108.0,264.0,406.0,442.0,465.0,96.0,35.0,14.0,23.0,30.0,38.0,33.0
ldb7_sus1,108.0,55.0,153.0,103.0,242.0,26.0,29.0,28.0,30.0,25.0,33.0,41.0
hmt2_sus1,108.0,135.0,127.0,117.0,115.0,107.0,7225.0,460.0,1473.0,419.0,485.0,173.0
sus1_pyk1,107.0,212.0,136.0,75.0,73.0,72.0,620.0,724.0,743.0,603.0,519.0,573.0
arp6_sfh1,106.0,169.0,331.0,282.0,520.0,116.0,30.0,17.0,28.0,33.0,33.0,46.0
sir2_hst2,106.0,102.0,95.0,109.0,69.0,36.0,522.0,189.0,387.0,314.0,319.0,59.0
dpd4_tdh3,106.0,88.0,128.0,87.0,87.0,83.0,1366.0,618.0,633.0,798.0,737.0,103.0
eaf5_btt1,105.0,172.0,96.0,95.0,113.0,31.0,210.0,72.0,79.0,109.0,59.0,28.0
swc5_pyk2,104.0,61.0,175.0,121.0,204.0,34.0,310.0,154.0,118.0,143.0,152.0,49.0
eaf5_pyk1,104.0,232.0,310.0,113.0,134.0,29.0,245.0,406.0,307.0,211.0,288.0,47.0
hat1_srb7,103.0,261.0,368.0,287.0,199.0,38.0,174.0,149.0,279.0,182.0,333.0,64.0
empty_mig1,103.0,111.0,128.0,61.0,109.0,94.0,218.0,107.0,183.0,174.0,241.0,7441.0
swc5_nhp6a,102.0,91.0,146.0,133.0,164.0,35.0,196.0,108.0,93.0,115.0,83.0,671.0
hhf2_nut2,102.0,73.0,65.0,87.0,59.0,13.0,14.0,12.0,19.0,30.0,32.0,17.0
nhp10_hmt2,102.0,123.0,124.0,187.0,143.0,142.0,272.0,179.0,508.0,744.0,697.0,173.0
pyk1_arp9,101.0,67.0,277.0,221.0,206.0,14.0,12.0,11.0,18.0,51.0,79.0,26.0
esa1_ldb7,101.0,95.0,162.0,97.0,175.0,174.0,324.0,540.0,515.0,655.0,681.0,339.0
nut2_spp1,100.0,265.0,240.0,139.0,193.0,55.0,304.0,201.0,236.0,220.0,379.0,88.0
vps71_ada2,100.0,82.0,134.0,57.0,50.0,7.0,11.0,16.0,26.0,19.0,48.0,22.0
btt1_arp6,99.0,62.0,106.0,58.0,98.0,15.0,47.0,46.0,98.0,94.0,151.0,55.0
srb7_spp1,99.0,197.0,145.0,177.0,177.0,77.0,82.0,158.0,233.0,142.0,235.0,121.0
mig1_gcn5,99.0,41.0,110.0,79.0,105.0,52.0,36.0,39.0,41.0,36.0,48.0,60.0
ada2_spp1,99.0,220.0,236.0,136.0,92.0,76.0,242.0,81.0,160.0,99.0,206.0,118.0
hat1_vp16,99.0,88.0,152.0,101.0,116.0,43.0,56.0,43.0,109.0,118.0,158.0,57.0
hat2_gapdh,98.0,206.0,219.0,136.0,185.0,37.0,132.0,135.0,219.0,226.0,101.0,46.0
ies5_btt1,97.0,158.0,432.0,473.0,412.0,37.0,45.0,30.0,149.0,83.0,248.0,71.0
hmt2_arp9,97.0,183.0,96.0,47.0,73.0,12.0,127.0,130.0,206.0,193.0,290.0,27.0
gcn5_med7,96.0,147.0,163.0,100.0,110.0,409.0,30.0,32.0,41.0,32.0,27.0,43.0
ies5_gcn5,96.0,115.0,158.0,214.0,409.0,74.0,366.0,98.0,340.0,513.0,446.0,263.0
ada2_tdh3,95.0,98.0,193.0,58.0,39.0,33.0,90.0,184.0,119.0,144.0,123.0,51.0
empty_ldb7,94.0,144.0,203.0,191.0,347.0,391.0,131.0,103.0,194.0,263.0,512.0,2040.0
vp16_hst2,93.0,105.0,147.0,53.0,53.0,30.0,240.0,152.0,133.0,111.0,113.0,43.0
empty_hos1,93.0,86.0,73.0,59.0,135.0,37.0,169.0,91.0,288.0,189.0,210.0,1890.0
hos1_lge1,92.0,248.0,149.0,88.0,95.0,57.0,135.0,284.0,377.0,355.0,463.0,83.0
empty_arp6,92.0,96.0,111.0,61.0,71.0,59.0,534.0,521.0,710.0,627.0,558.0,80.0
empty_vps71,92.0,113.0,185.0,103.0,94.0,139.0,74.0,51.0,44.0,46.0,52.0,33.0
hos2_swc5,92.0,172.0,318.0,175.0,156.0,42.0,200.0,158.0,238.0,163.0,247.0,50.0
ldb7_med7,92.0,84.0,103.0,137.0,130.0,92.0,107.0,93.0,121.0,148.0,323.0,148.0
hos2_rtt102,92.0,58.0,38.0,33.0,40.0,16.0,22.0,9.0,26.0,19.0,28.0,20.0
srb7_sir2,92.0,146.0,212.0,184.0,136.0,668.0,70.0,58.0,89.0,79.0,147.0,74.0
rtt102_eaf5,91.0,122.0,190.0,181.0,176.0,65.0,390.0,231.0,636.0,434.0,196.0,101.0
pyk1_bre2,91.0,188.0,264.0,107.0,169.0,27.0,69.0,193.0,393.0,302.0,221.0,37.0
med7_hos2,90.0,179.0,249.0,100.0,160.0,40.0,169.0,182.0,233.0,218.0,233.0,77.0
nhp6a_med7,90.0,86.0,89.0,82.0,73.0,45.0,199.0,236.0,181.0,123.0,98.0,89.0
htl1_gcn5,90.0,85.0,255.0,123.0,209.0,933.0,65.0,104.0,231.0,233.0,203.0,81.0
arp6_hat1,89.0,89.0,149.0,138.0,339.0,145.0,29.0,19.0,35.0,36.0,45.0,40.0
pyk2_eaf3,89.0,103.0,206.0,192.0,202.0,53.0,218.0,324.0,476.0,542.0,607.0,120.0
lge1_empty,89.0,94.0,293.0,78.0,68.0,11.0,25.0,15.0,16.0,33.0,12.0,11.0
eaf5_sus1,89.0,228.0,184.0,130.0,163.0,69.0,68.0,94.0,83.0,82.0,102.0,72.0
bre2_hos2,89.0,91.0,124.0,86.0,127.0,97.0,165.0,199.0,389.0,289.0,382.0,59.0
vps71_gcn5,88.0,308.0,454.0,227.0,322.0,17.0,25.0,32.0,26.0,37.0,40.0,46.0
nhp10_bre2,88.0,65.0,136.0,166.0,450.0,33.0,32.0,25.0,140.0,73.0,39.0,40.0
spp1_pyk1,88.0,71.0,99.0,57.0,73.0,39.0,114.0,92.0,108.0,87.0,144.0,84.0
htl1_ldb7,88.0,86.0,196.0,128.0,343.0,1236.0,106.0,100.0,151.0,183.0,326.0,5588.0
swc5_ada2,87.0,132.0,109.0,131.0,176.0,50.0,109.0,63.0,132.0,67.0,86.0,59.0
vps71_ies5,87.0,169.0,205.0,98.0,99.0,42.0,50.0,28.0,55.0,36.0,31.0,49.0
med4_swd3,87.0,152.0,77.0,73.0,61.0,40.0,240.0,279.0,359.0,294.0,464.0,66.0
vp16_vps71,86.0,401.0,271.0,268.0,217.0,66.0,364.0,484.0,353.0,443.0,510.0,98.0
pyk2_med7,86.0,85.0,151.0,117.0,123.0,40.0,501.0,149.0,273.0,305.0,370.0,872.0
esa1_DAM,86.0,161.0,393.0,175.0,217.0,203.0,108.0,129.0,188.0,139.0,142.0,80.0
cac2_cdc36,86.0,87.0,137.0,109.0,95.0,56.0,356.0,193.0,329.0,384.0,308.0,1470.0
vps71_hat2,85.0,107.0,261.0,133.0,205.0,40.0,283.0,308.0,352.0,438.0,442.0,92.0
hst2_rpd3,85.0,73.0,125.0,49.0,15.0,17.0,190.0,85.0,101.0,42.0,57.0,24.0
nhp6a_srb7,85.0,77.0,69.0,44.0,118.0,72.0,129.0,104.0,86.0,93.0,73.0,63.0
esa1_btt1,85.0,71.0,88.0,85.0,110.0,31.0,140.0,161.0,231.0,190.0,349.0,60.0
pyk2_hmt2,85.0,88.0,79.0,68.0,79.0,44.0,305.0,208.0,450.0,404.0,527.0,66.0
arp6_hmt2,85.0,214.0,174.0,128.0,125.0,16.0,18.0,89.0,50.0,58.0,63.0,37.0
nhp10_nhp6a,85.0,160.0,688.0,1093.0,1625.0,79.0,139.0,111.0,457.0,305.0,483.0,265.0
nhp6a_tdh3,85.0,49.0,54.0,60.0,42.0,18.0,39.0,51.0,45.0,30.0,28.0,16.0
nhp10_DAM,84.0,54.0,171.0,69.0,267.0,119.0,18.0,24.0,90.0,106.0,51.0,17.0
ada2_arp9,84.0,124.0,204.0,161.0,101.0,85.0,183.0,142.0,247.0,154.0,156.0,133.0
hat1_mig1,84.0,129.0,203.0,100.0,123.0,207.0,239.0,180.0,356.0,286.0,417.0,83.0
hos1_sus1,83.0,187.0,316.0,141.0,201.0,25.0,269.0,85.0,337.0,128.0,97.0,50.0
hst2_DAM,83.0,147.0,202.0,74.0,67.0,67.0,62.0,51.0,54.0,49.0,40.0,44.0
hos1_srb7,82.0,137.0,190.0,223.0,166.0,842.0,55.0,73.0,116.0,86.0,121.0,99.0
sfh1_DAM,82.0,93.0,186.0,144.0,162.0,128.0,69.0,76.0,76.0,91.0,111.0,118.0
pyk1_cdc36,82.0,74.0,94.0,68.0,80.0,55.0,1189.0,762.0,1979.0,870.0,1473.0,120.0
gcn5_snf11,81.0,68.0,82.0,94.0,153.0,40.0,60.0,43.0,44.0,43.0,37.0,65.0
swc5_hos1,81.0,21.0,95.0,67.0,53.0,17.0,18.0,13.0,9.0,17.0,23.0,25.0
lge1_arp9,81.0,172.0,143.0,94.0,107.0,49.0,433.0,519.0,422.0,441.0,545.0,60.0
swc5_ldb7,80.0,63.0,126.0,88.0,226.0,822.0,65.0,46.0,136.0,107.0,248.0,4530.0
sir2_hmt2,80.0,68.0,75.0,57.0,65.0,61.0,290.0,342.0,380.0,448.0,348.0,90.0
esa1_arp9,80.0,104.0,123.0,105.0,116.0,20.0,22.0,14.0,29.0,20.0,17.0,31.0
eaf5_tdh3,80.0,32.0,56.0,29.0,32.0,105.0,7.0,14.0,34.0,33.0,137.0,19.0
med7_pyk1,80.0,194.0,218.0,165.0,178.0,440.0,526.0,382.0,515.0,518.0,512.0,101.0
vps71_bre2,79.0,122.0,180.0,110.0,269.0,138.0,678.0,346.0,317.0,334.0,523.0,398.0
nhp6a_pyk2,79.0,101.0,77.0,61.0,89.0,32.0,31.0,50.0,62.0,41.0,40.0,51.0
eaf3_hat1,78.0,126.0,162.0,120.0,85.0,35.0,518.0,330.0,294.0,364.0,271.0,49.0
ies5_nhp6a,78.0,158.0,160.0,212.0,271.0,36.0,53.0,89.0,174.0,181.0,149.0,74.0
mig1_empty,78.0,101.0,196.0,172.0,220.0,66.0,148.0,172.0,436.0,330.0,331.0,73.0
pyk1_btt1,78.0,79.0,194.0,243.0,214.0,26.0,240.0,73.0,354.0,89.0,225.0,29.0
hst2_sus1,77.0,70.0,104.0,61.0,74.0,24.0,103.0,85.0,47.0,59.0,51.0,44.0
dpd4_hos1,77.0,161.0,287.0,177.0,144.0,42.0,134.0,144.0,331.0,320.0,338.0,559.0
hhf2_bre2,76.0,36.0,53.0,43.0,49.0,16.0,133.0,146.0,247.0,100.0,100.0,19.0
empty_DAM,76.0,157.0,236.0,116.0,162.0,85.0,182.0,231.0,272.0,239.0,336.0,152.0
nhp6a_mig1,76.0,66.0,67.0,58.0,68.0,30.0,65.0,63.0,72.0,48.0,59.0,54.0
htl1_tdh3,76.0,62.0,88.0,62.0,44.0,52.0,338.0,333.0,412.0,449.0,631.0,97.0
ada2_ldb7,76.0,89.0,226.0,158.0,307.0,610.0,115.0,90.0,104.0,125.0,340.0,343.0
pyk1_hos2,76.0,102.0,157.0,65.0,95.0,26.0,25.0,17.0,28.0,43.0,49.0,36.0
med7_hhf2,75.0,20.0,74.0,107.0,74.0,130.0,39.0,148.0,245.0,243.0,122.0,41.0
pyk2_lge1,75.0,37.0,151.0,91.0,78.0,23.0,68.0,82.0,118.0,136.0,99.0,39.0
nhp10_rtt102,75.0,89.0,197.0,371.0,668.0,42.0,36.0,70.0,164.0,324.0,193.0,53.0
nhp6a_hos2,75.0,69.0,54.0,57.0,62.0,29.0,485.0,335.0,295.0,124.0,202.0,68.0
sus1_gcn5,75.0,79.0,140.0,60.0,161.0,168.0,20.0,11.0,19.0,17.0,23.0,26.0
cac2_rtt102,75.0,60.0,110.0,61.0,75.0,27.0,31.0,89.0,163.0,101.0,72.0,47.0
nhp10_gcn5,74.0,94.0,137.0,144.0,254.0,65.0,301.0,153.0,545.0,851.0,839.0,113.0
pyk1_pyk1,74.0,43.0,49.0,65.0,37.0,28.0,44.0,19.0,43.0,36.0,188.0,1665.0
spp1_nhp6a,73.0,87.0,115.0,65.0,62.0,51.0,395.0,327.0,337.0,348.0,450.0,2611.0
mig1_med7,73.0,79.0,178.0,120.0,319.0,272.0,171.0,186.0,204.0,274.0,431.0,133.0
mig1_gapdh,72.0,131.0,267.0,184.0,253.0,109.0,111.0,221.0,234.0,310.0,459.0,87.0
eaf5_pyk2,72.0,148.0,158.0,92.0,112.0,46.0,435.0,270.0,344.0,329.0,408.0,70.0
lge1_vp16,72.0,101.0,147.0,52.0,54.0,29.0,502.0,178.0,195.0,211.0,335.0,112.0
hos2_pyk1,72.0,89.0,92.0,34.0,35.0,22.0,92.0,77.0,165.0,117.0,177.0,32.0
rpd3_eaf3,71.0,47.0,56.0,57.0,63.0,58.0,477.0,336.0,507.0,474.0,408.0,104.0
btt1_eaf5,71.0,60.0,58.0,50.0,58.0,42.0,185.0,248.0,193.0,229.0,340.0,67.0
spp1_ies5,71.0,95.0,226.0,66.0,116.0,16.0,81.0,66.0,36.0,82.0,120.0,25.0
ldb7_swd3,71.0,40.0,60.0,107.0,97.0,15.0,19.0,17.0,23.0,13.0,13.0,25.0
eaf3_empty,71.0,83.0,102.0,55.0,67.0,37.0,215.0,161.0,168.0,137.0,208.0,1141.0
hat2_vp16,71.0,120.0,111.0,66.0,55.0,51.0,123.0,108.0,125.0,61.0,95.0,69.0
nhp10_hst2,71.0,44.0,125.0,225.0,286.0,137.0,27.0,24.0,38.0,66.0,46.0,37.0
spp1_cdc36,70.0,87.0,116.0,105.0,164.0,37.0,116.0,159.0,262.0,366.0,195.0,61.0
htl1_spp1,70.0,81.0,175.0,182.0,135.0,59.0,165.0,316.0,778.0,541.0,592.0,1833.0
nhp6a_swd3,70.0,29.0,40.0,29.0,36.0,20.0,32.0,29.0,39.0,17.0,32.0,16.0
sus1_hos2,70.0,26.0,47.0,33.0,48.0,25.0,177.0,164.0,198.0,79.0,147.0,31.0
med4_hos1,70.0,117.0,220.0,167.0,112.0,80.0,47.0,63.0,138.0,136.0,127.0,45.0
esa1_spp1,70.0,58.0,83.0,62.0,120.0,25.0,249.0,186.0,151.0,223.0,410.0,44.0
hat2_lge1,70.0,113.0,176.0,67.0,60.0,62.0,404.0,385.0,401.0,376.0,399.0,71.0
hat2_swc5,69.0,64.0,140.0,80.0,53.0,27.0,120.0,130.0,165.0,124.0,216.0,36.0
htl1_hhf2,69.0,57.0,54.0,40.0,57.0,47.0,596.0,453.0,785.0,445.0,631.0,77.0
hat1_pyk2,68.0,212.0,324.0,185.0,802.0,25.0,41.0,26.0,47.0,30.0,32.0,39.0
pyk2_cdc36,67.0,48.0,63.0,65.0,85.0,61.0,67.0,41.0,86.0,71.0,71.0,97.0
sir2_ies5,67.0,73.0,76.0,57.0,55.0,68.0,77.0,54.0,76.0,70.0,68.0,105.0
sus1_btt1,67.0,122.0,128.0,137.0,145.0,42.0,16.0,47.0,34.0,52.0,45.0,32.0
nhp10_pyk1,67.0,96.0,316.0,352.0,514.0,54.0,49.0,103.0,200.0,196.0,352.0,71.0
mig1_rpd3,67.0,74.0,161.0,88.0,116.0,71.0,41.0,70.0,83.0,97.0,233.0,103.0
med7_eaf5,66.0,29.0,30.0,43.0,52.0,28.0,139.0,198.0,186.0,232.0,150.0,44.0
hhf2_hat2,66.0,72.0,99.0,100.0,76.0,57.0,455.0,450.0,1110.0,691.0,323.0,78.0
pyk1_sir2,66.0,50.0,80.0,55.0,64.0,66.0,1662.0,1246.0,2264.0,1714.0,1633.0,118.0
arp6_gapdh,66.0,112.0,120.0,152.0,115.0,681.0,110.0,32.0,48.0,40.0,28.0,32.0
arp6_srb7,66.0,401.0,129.0,198.0,152.0,30.0,106.0,184.0,210.0,218.0,240.0,49.0
sfh1_hat1,66.0,62.0,73.0,51.0,93.0,17.0,74.0,94.0,93.0,64.0,124.0,23.0
bre2_pyk1,66.0,100.0,117.0,118.0,85.0,32.0,47.0,92.0,138.0,273.0,255.0,57.0
nhp10_ldb7,66.0,75.0,158.0,140.0,336.0,616.0,90.0,86.0,211.0,382.0,788.0,881.0
sir2_btt1,66.0,64.0,88.0,62.0,78.0,73.0,404.0,302.0,445.0,311.0,287.0,114.0
empty_esa1,66.0,164.0,204.0,139.0,95.0,26.0,27.0,28.0,73.0,55.0,212.0,42.0
mig1_mig1,66.0,99.0,199.0,216.0,216.0,79.0,67.0,149.0,221.0,205.0,300.0,105.0
hat2_eaf3,65.0,98.0,87.0,51.0,24.0,8.0,76.0,61.0,49.0,66.0,48.0,16.0
nut2_sir2,65.0,57.0,61.0,59.0,39.0,55.0,925.0,520.0,685.0,511.0,638.0,94.0
eaf5_ies5,65.0,38.0,39.0,68.0,37.0,23.0,111.0,147.0,245.0,126.0,120.0,54.0
sus1_mig1,65.0,87.0,126.0,76.0,141.0,37.0,48.0,55.0,77.0,27.0,62.0,64.0
arp9_bre2,65.0,75.0,101.0,101.0,97.0,39.0,381.0,299.0,401.0,419.0,396.0,66.0
hat2_hat2,65.0,111.0,97.0,106.0,57.0,15.0,9.0,65.0,76.0,46.0,26.0,19.0
sfh1_vp16,64.0,51.0,93.0,53.0,73.0,39.0,34.0,18.0,32.0,32.0,36.0,60.0
eaf3_tdh3,64.0,48.0,48.0,49.0,46.0,52.0,148.0,93.0,86.0,62.0,105.0,65.0
vps71_btt1,64.0,61.0,73.0,65.0,55.0,72.0,64.0,41.0,81.0,69.0,72.0,119.0
arp9_snf11,63.0,72.0,105.0,72.0,79.0,50.0,71.0,60.0,70.0,89.0,67.0,85.0
pyk1_hmt2,63.0,95.0,120.0,95.0,225.0,21.0,61.0,22.0,31.0,71.0,60.0,35.0
med4_pyk1,63.0,162.0,164.0,104.0,134.0,112.0,413.0,250.0,246.0,309.0,539.0,87.0
hos1_sfh1,62.0,58.0,149.0,196.0,131.0,103.0,67.0,94.0,327.0,392.0,586.0,58.0
mig1_btt1,62.0,24.0,49.0,18.0,13.0,18.0,20.0,30.0,34.0,27.0,41.0,24.0
srb7_hst2,61.0,150.0,232.0,82.0,95.0,35.0,28.0,14.0,44.0,26.0,40.0,45.0
rtt102_sir2,61.0,33.0,54.0,66.0,92.0,126.0,60.0,36.0,74.0,62.0,118.0,63.0
nhp10_cdc36,61.0,64.0,113.0,86.0,229.0,58.0,61.0,36.0,71.0,82.0,88.0,101.0
swc5_DAM,61.0,95.0,143.0,87.0,105.0,43.0,62.0,102.0,165.0,158.0,177.0,493.0
nhp6a_sfh1,61.0,60.0,45.0,65.0,68.0,31.0,60.0,53.0,68.0,65.0,89.0,85.0
ada2_swd3,61.0,100.0,115.0,60.0,40.0,30.0,35.0,34.0,54.0,35.0,52.0,57.0
arp9_mig1,61.0,63.0,50.0,40.0,59.0,37.0,122.0,305.0,837.0,690.0,715.0,86.0
arp6_med4,60.0,66.0,66.0,60.0,69.0,59.0,153.0,81.0,90.0,108.0,116.0,110.0
ldb7_DAM,60.0,89.0,176.0,200.0,246.0,122.0,66.0,174.0,352.0,490.0,918.0,158.0
htl1_DAM,60.0,138.0,259.0,137.0,209.0,38.0,193.0,84.0,157.0,120.0,240.0,69.0
swc5_arp9,59.0,130.0,126.0,60.0,103.0,36.0,246.0,276.0,318.0,364.0,333.0,61.0
rpd3_nut2,59.0,110.0,124.0,46.0,67.0,55.0,552.0,548.0,580.0,558.0,460.0,63.0
empty_arp9,58.0,134.0,195.0,199.0,239.0,33.0,59.0,46.0,37.0,58.0,53.0,40.0
hos1_swc5,58.0,115.0,256.0,104.0,114.0,35.0,163.0,84.0,346.0,297.0,207.0,49.0
nut2_ldb7,58.0,88.0,196.0,92.0,169.0,935.0,63.0,39.0,57.0,61.0,163.0,1215.0
eaf5_bre2,57.0,17.0,26.0,29.0,27.0,36.0,457.0,196.0,285.0,221.0,146.0,49.0
empty_nhp6a,56.0,231.0,194.0,146.0,123.0,36.0,220.0,167.0,196.0,144.0,147.0,57.0
hat2_snf11,56.0,132.0,119.0,74.0,75.0,29.0,49.0,40.0,64.0,50.0,67.0,65.0
med4_htl1,56.0,68.0,139.0,122.0,136.0,58.0,37.0,47.0,70.0,124.0,173.0,51.0
vps71_pyk2,56.0,67.0,126.0,90.0,90.0,125.0,234.0,138.0,173.0,177.0,172.0,43.0
ies5_tdh3,55.0,43.0,68.0,82.0,91.0,46.0,207.0,312.0,597.0,991.0,620.0,127.0
srb7_arp6,55.0,95.0,154.0,87.0,120.0,292.0,56.0,90.0,162.0,140.0,130.0,76.0
hos2_btt1,55.0,105.0,93.0,39.0,56.0,30.0,172.0,79.0,673.0,340.0,473.0,193.0
nut2_nhp6a,55.0,89.0,133.0,59.0,56.0,32.0,286.0,268.0,227.0,179.0,178.0,76.0
hos2_spp1,55.0,51.0,51.0,52.0,72.0,31.0,157.0,271.0,296.0,356.0,360.0,56.0
empty_cac2,55.0,61.0,58.0,79.0,81.0,56.0,1607.0,511.0,652.0,382.0,647.0,94.0
hos2_eaf3,54.0,98.0,133.0,108.0,77.0,33.0,45.0,145.0,105.0,91.0,140.0,42.0
sir2_htl1,54.0,59.0,158.0,82.0,194.0,18.0,24.0,25.0,39.0,35.0,59.0,45.0
mig1_ies5,54.0,74.0,102.0,77.0,102.0,28.0,100.0,73.0,113.0,162.0,170.0,42.0
mig1_hat1,54.0,114.0,180.0,157.0,181.0,47.0,88.0,98.0,227.0,285.0,405.0,92.0
hst2_mig1,54.0,44.0,63.0,13.0,22.0,12.0,115.0,79.0,118.0,66.0,49.0,35.0
ies5_hos2,54.0,120.0,164.0,263.0,338.0,57.0,271.0,68.0,311.0,414.0,319.0,50.0
ies5_arp9,54.0,67.0,166.0,146.0,243.0,32.0,118.0,93.0,114.0,179.0,524.0,57.0
arp6_mig1,54.0,21.0,36.0,61.0,51.0,17.0,21.0,16.0,21.0,19.0,13.0,31.0
ada2_sir2,53.0,38.0,38.0,40.0,26.0,32.0,537.0,481.0,520.0,284.0,303.0,57.0
arp6_ies5,53.0,40.0,52.0,41.0,46.0,46.0,725.0,543.0,573.0,426.0,299.0,88.0
arp6_lge1,53.0,89.0,95.0,51.0,72.0,11.0,23.0,15.0,146.0,27.0,15.0,14.0
empty_hst2,53.0,83.0,127.0,96.0,54.0,28.0,84.0,63.0,156.0,108.0,99.0,34.0
pyk2_swc5,53.0,77.0,263.0,81.0,198.0,14.0,17.0,15.0,20.0,16.0,20.0,27.0
cac2_tdh3,52.0,78.0,118.0,87.0,63.0,17.0,22.0,12.0,25.0,21.0,24.0,32.0
med7_hos1,52.0,49.0,177.0,73.0,132.0,42.0,65.0,97.0,111.0,183.0,228.0,40.0
pyk1_eaf3,52.0,49.0,54.0,55.0,63.0,39.0,284.0,187.0,229.0,154.0,218.0,64.0
