,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin7_rep1,bin8_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,bin7_rep2,bin8_rep2
hos2_rpd3,956.0,657.0,1672.0,2718.0,2274.0,5544.0,8246.0,1760.0,824.0,1483.0,2085.0,2227.0,3910.0,4476.0,6150.0,2549.0
srb7_cac2,951.0,1227.0,4001.0,14688.0,17464.0,11939.0,3070.0,1027.0,2135.0,1502.0,1117.0,3462.0,8573.0,7808.0,2875.0,770.0
esa1_med4,949.0,853.0,3528.0,9375.0,12833.0,10008.0,1430.0,1330.0,2818.0,3514.0,3633.0,6972.0,12468.0,10898.0,3854.0,883.0
vp16_btt1,949.0,711.0,1109.0,1061.0,897.0,7126.0,31402.0,110486.0,1682.0,1559.0,1295.0,1356.0,907.0,1619.0,4824.0,25540.0
hat1_nut2,949.0,9.0,35.0,132.0,25.0,124.0,1.0,11.0,7.0,12.0,208.0,277.0,127.0,7.0,2.0,5.0
arp9_nhp6a,948.0,388.0,699.0,1249.0,130.0,19.0,14.0,24.0,386.0,485.0,289.0,228.0,171.0,6.0,12.0,10.0
hos2_vp16,947.0,1263.0,3225.0,5830.0,6511.0,12690.0,14258.0,8183.0,977.0,686.0,1385.0,1834.0,3528.0,5909.0,7405.0,6189.0
nhp6a_pyk2,946.0,1238.0,1088.0,854.0,70.0,52.0,100.0,84.0,568.0,278.0,393.0,563.0,304.0,691.0,496.0,83.0
ada2_rpd3,943.0,980.0,1100.0,1837.0,5704.0,22515.0,6640.0,1992.0,2076.0,2042.0,1581.0,1569.0,4265.0,10555.0,10327.0,3513.0
spp1_btt1,941.0,1023.0,2504.0,3129.0,1075.0,104.0,183.0,153.0,1467.0,1516.0,2696.0,3878.0,1597.0,82.0,184.0,93.0
sfh1_dpd4,940.0,776.0,1030.0,1043.0,1404.0,10842.0,38581.0,66953.0,945.0,820.0,868.0,812.0,978.0,3510.0,10237.0,24290.0
ies5_arp9,940.0,905.0,1126.0,1566.0,888.0,1306.0,816.0,578.0,1583.0,1605.0,1488.0,1282.0,1677.0,797.0,1420.0,420.0
hat2_hhf2,936.0,709.0,2361.0,3778.0,480.0,62.0,77.0,57.0,264.0,1286.0,1227.0,1960.0,954.0,177.0,132.0,293.0
hat2_srb7,933.0,933.0,1709.0,4248.0,466.0,112.0,93.0,76.0,833.0,1774.0,1987.0,4032.0,2416.0,532.0,391.0,281.0
sus1_eaf3,924.0,484.0,652.0,750.0,1418.0,5378.0,6229.0,862.0,234.0,333.0,453.0,291.0,1530.0,5542.0,7275.0,4123.0
htl1_snf11,923.0,686.0,1403.0,5862.0,8870.0,9700.0,1961.0,1217.0,1413.0,749.0,1401.0,3215.0,8840.0,10423.0,4701.0,1094.0
swc5_spp1,920.0,2014.0,3448.0,6599.0,2168.0,306.0,142.0,338.0,126.0,598.0,683.0,796.0,1195.0,183.0,133.0,100.0
esa1_rpd3,915.0,839.0,2220.0,9524.0,11973.0,8557.0,2324.0,978.0,425.0,906.0,1211.0,3391.0,6550.0,4832.0,1899.0,802.0
rtt102_pyk1,914.0,804.0,4155.0,13314.0,12351.0,4109.0,829.0,688.0,633.0,1250.0,2040.0,4059.0,9545.0,5123.0,1029.0,402.0
ada2_eaf3,913.0,774.0,706.0,2938.0,7224.0,20553.0,7859.0,1797.0,1130.0,704.0,831.0,1798.0,5467.0,13466.0,11151.0,2784.0
arp9_lge1,912.0,1353.0,1880.0,1698.0,126.0,136.0,309.0,170.0,2108.0,3694.0,3349.0,4616.0,2405.0,212.0,669.0,433.0
rtt102_hhf2,911.0,674.0,3527.0,8362.0,9942.0,5007.0,755.0,304.0,497.0,1225.0,1991.0,4579.0,9088.0,4289.0,977.0,248.0
vp16_hos1,910.0,760.0,840.0,616.0,305.0,2117.0,11571.0,34556.0,445.0,474.0,344.0,426.0,361.0,597.0,2647.0,14511.0
eaf5_gapdh,910.0,989.0,1147.0,2210.0,6859.0,18516.0,10634.0,2867.0,1456.0,742.0,914.0,1121.0,5264.0,14199.0,16084.0,6188.0
rtt102_spp1,908.0,730.0,4352.0,9354.0,10161.0,5620.0,878.0,640.0,576.0,546.0,1406.0,3434.0,8142.0,5145.0,1007.0,224.0
vps71_sus1,905.0,502.0,832.0,1871.0,1565.0,389.0,245.0,296.0,357.0,304.0,1509.0,2458.0,2780.0,858.0,83.0,66.0
hat2_arp9,902.0,1067.0,2707.0,4159.0,1088.0,134.0,195.0,101.0,257.0,803.0,1047.0,1544.0,1049.0,191.0,58.0,56.0
hat1_hat1,900.0,507.0,2463.0,4025.0,1405.0,705.0,78.0,222.0,214.0,90.0,1031.0,2451.0,2018.0,303.0,49.0,42.0
rtt102_esa1,897.0,335.0,1279.0,3205.0,3039.0,2299.0,402.0,633.0,152.0,155.0,431.0,1715.0,5934.0,3358.0,1030.0,151.0
eaf5_dpd4,894.0,726.0,1076.0,2981.0,9798.0,28429.0,14047.0,4581.0,1070.0,1624.0,1485.0,1907.0,8065.0,20874.0,21147.0,10008.0
snf11_eaf3,891.0,726.0,809.0,2015.0,8043.0,28531.0,20987.0,5785.0,1623.0,1220.0,880.0,1388.0,5437.0,15996.0,24607.0,12433.0
snf11_esa1,890.0,951.0,1032.0,484.0,812.0,2954.0,1357.0,650.0,1284.0,3283.0,1454.0,1757.0,1468.0,2346.0,2613.0,2467.0
swc5_nut2,885.0,2375.0,7129.0,14217.0,3948.0,919.0,367.0,406.0,289.0,1051.0,2832.0,7124.0,5053.0,1097.0,448.0,199.0
hda1_sfh1,884.0,598.0,553.0,254.0,172.0,76.0,86.0,82.0,4099.0,4126.0,4046.0,3105.0,843.0,163.0,51.0,46.0
btt1_ldb7,884.0,2007.0,7567.0,13245.0,3407.0,542.0,485.0,361.0,1105.0,1654.0,3435.0,6012.0,5144.0,682.0,326.0,297.0
htl1_empty,878.0,1372.0,9465.0,21743.0,18499.0,5832.0,1042.0,933.0,581.0,1003.0,4217.0,11777.0,20823.0,8901.0,2168.0,632.0
sfh1_srb7,873.0,456.0,614.0,625.0,571.0,4306.0,17526.0,29085.0,790.0,503.0,514.0,458.0,788.0,2818.0,10762.0,27641.0
med7_nut2,872.0,552.0,1663.0,5450.0,8601.0,10842.0,1466.0,976.0,778.0,523.0,608.0,3022.0,8884.0,11194.0,6829.0,1681.0
cac2_sir2,871.0,1318.0,1828.0,2569.0,790.0,80.0,139.0,134.0,43.0,45.0,610.0,343.0,338.0,147.0,28.0,27.0
gapdh_hst2,871.0,1308.0,802.0,489.0,68.0,33.0,31.0,24.0,2272.0,1662.0,1500.0,879.0,33.0,13.0,17.0,16.0
sus1_DAM,871.0,389.0,511.0,385.0,2524.0,8073.0,6235.0,1348.0,900.0,435.0,402.0,622.0,882.0,2374.0,3866.0,1662.0
med4_ldb7,864.0,594.0,489.0,546.0,899.0,7381.0,17343.0,12705.0,624.0,534.0,580.0,418.0,1089.0,3958.0,10148.0,9378.0
hos2_DAM,863.0,865.0,1345.0,2500.0,2891.0,5008.0,5217.0,3163.0,318.0,508.0,687.0,1000.0,1920.0,2769.0,3292.0,1534.0
hat1_ies5,863.0,179.0,1625.0,1240.0,335.0,14.0,12.0,14.0,14.0,22.0,15.0,21.0,16.0,14.0,7.0,8.0
hda1_hat1,861.0,192.0,564.0,668.0,104.0,36.0,24.0,14.0,869.0,511.0,630.0,66.0,301.0,18.0,17.0,19.0
ies5_bre2,856.0,768.0,1475.0,1828.0,931.0,1685.0,51.0,45.0,156.0,547.0,215.0,320.0,385.0,174.0,27.0,33.0
hos2_gapdh,856.0,619.0,1990.0,4134.0,3763.0,9242.0,14583.0,4173.0,955.0,1171.0,2029.0,2665.0,4167.0,5894.0,6612.0,3508.0
eaf5_vp16,855.0,753.0,1109.0,1980.0,7363.0,22365.0,10797.0,4484.0,771.0,1557.0,837.0,1265.0,3188.0,8617.0,9410.0,8026.0
hda1_nut2,853.0,1397.0,1226.0,1322.0,43.0,41.0,65.0,41.0,55.0,52.0,52.0,60.0,40.0,16.0,30.0,17.0
sus1_sfh1,850.0,975.0,535.0,985.0,4970.0,20710.0,17343.0,2996.0,586.0,1278.0,1185.0,1209.0,2368.0,8306.0,11576.0,6729.0
snf11_cdc36,846.0,539.0,785.0,1360.0,4050.0,15812.0,13136.0,3509.0,5348.0,855.0,528.0,886.0,2820.0,8242.0,13529.0,8713.0
eaf5_lge1,844.0,558.0,718.0,1905.0,5916.0,20461.0,9647.0,2502.0,634.0,1183.0,1296.0,1207.0,4117.0,8946.0,9034.0,4574.0
esa1_med7,844.0,1364.0,2535.0,10342.0,12080.0,8326.0,1742.0,1397.0,443.0,579.0,1468.0,2654.0,7807.0,6621.0,2016.0,362.0
nut2_htl1,844.0,670.0,1667.0,970.0,1121.0,3605.0,1769.0,853.0,2041.0,1841.0,1594.0,1997.0,1288.0,1527.0,1386.0,688.0
srb7_tdh3,838.0,920.0,3043.0,10737.0,9281.0,4951.0,719.0,872.0,1269.0,569.0,1925.0,6176.0,13058.0,8476.0,2568.0,1575.0
spp1_cac2,838.0,1056.0,1089.0,1639.0,409.0,184.0,291.0,188.0,34.0,350.0,261.0,415.0,275.0,46.0,19.0,23.0
sus1_sus1,837.0,383.0,480.0,974.0,3663.0,16048.0,13146.0,3909.0,3264.0,1015.0,2425.0,1267.0,2004.0,5956.0,8892.0,5437.0
nut2_hat2,833.0,437.0,656.0,2142.0,6791.0,24512.0,15310.0,5012.0,734.0,1060.0,950.0,990.0,3283.0,8787.0,12211.0,4511.0
snf11_hmt2,830.0,764.0,908.0,1956.0,9802.0,38311.0,26228.0,9105.0,653.0,763.0,917.0,1727.0,5786.0,13267.0,18554.0,11535.0
swc5_DAM,822.0,1364.0,3550.0,5488.0,1388.0,285.0,144.0,161.0,575.0,1007.0,2728.0,4821.0,3533.0,270.0,198.0,85.0
eaf5_sus1,819.0,914.0,1421.0,2180.0,2350.0,8720.0,5871.0,1408.0,940.0,833.0,524.0,774.0,2406.0,6059.0,6723.0,2466.0
ada2_hos2,819.0,342.0,351.0,672.0,2598.0,10961.0,4664.0,459.0,250.0,234.0,519.0,311.0,1764.0,5424.0,5227.0,1932.0
hat2_hos2,815.0,1334.0,2168.0,3295.0,840.0,69.0,137.0,36.0,297.0,403.0,523.0,499.0,297.0,34.0,30.0,22.0
sir2_hos1,814.0,921.0,76.0,42.0,16.0,8.0,12.0,14.0,1379.0,101.0,28.0,20.0,13.0,14.0,16.0,6.0
swc5_gcn5,813.0,810.0,2886.0,5087.0,2852.0,1206.0,222.0,354.0,1075.0,1677.0,2492.0,3935.0,5179.0,2328.0,697.0,315.0
med7_btt1,807.0,958.0,5076.0,13228.0,10765.0,3683.0,1133.0,473.0,399.0,309.0,1090.0,3927.0,7043.0,3510.0,830.0,337.0
esa1_hmt2,804.0,494.0,2847.0,10815.0,14061.0,9122.0,1619.0,1303.0,558.0,885.0,1648.0,4543.0,12685.0,9361.0,3061.0,788.0
arp9_hat2,802.0,520.0,604.0,1057.0,131.0,46.0,37.0,34.0,1066.0,719.0,1927.0,1987.0,1049.0,68.0,191.0,124.0
esa1_snf11,799.0,899.0,1133.0,3487.0,5462.0,5215.0,812.0,467.0,726.0,912.0,951.0,2155.0,4184.0,5339.0,2463.0,761.0
rtt102_swc5,798.0,1328.0,4352.0,13063.0,12811.0,8464.0,925.0,499.0,674.0,1177.0,3846.0,10917.0,23988.0,14958.0,3806.0,602.0
ies5_hhf2,798.0,957.0,694.0,1354.0,681.0,1499.0,412.0,766.0,81.0,61.0,66.0,176.0,39.0,31.0,14.0,148.0
nut2_snf11,795.0,780.0,884.0,1492.0,2644.0,11206.0,7816.0,3243.0,638.0,635.0,626.0,486.0,1408.0,4924.0,5235.0,3139.0
srb7_bre2,793.0,397.0,3162.0,12237.0,15787.0,12491.0,5699.0,1896.0,615.0,1577.0,2503.0,5076.0,12454.0,10504.0,3722.0,445.0
sus1_hos1,787.0,231.0,383.0,223.0,612.0,3877.0,3341.0,325.0,128.0,113.0,421.0,184.0,537.0,2834.0,3142.0,1347.0
sus1_nhp10,787.0,113.0,107.0,429.0,1369.0,8323.0,5787.0,1476.0,114.0,146.0,123.0,190.0,812.0,3290.0,4980.0,2076.0
spp1_ldb7,785.0,604.0,2221.0,2436.0,431.0,135.0,77.0,110.0,369.0,1023.0,1533.0,2067.0,845.0,78.0,38.0,43.0
rtt102_nhp10,784.0,315.0,1815.0,3780.0,3520.0,1511.0,202.0,156.0,167.0,228.0,1623.0,3689.0,9607.0,3143.0,491.0,102.0
htl1_pyk2,782.0,1093.0,5191.0,14781.0,12946.0,4943.0,803.0,777.0,720.0,441.0,2228.0,8753.0,13415.0,8564.0,968.0,355.0
sus1_med7,777.0,368.0,568.0,568.0,2445.0,11713.0,8904.0,3697.0,381.0,377.0,484.0,395.0,1586.0,6316.0,10873.0,6297.0
nut2_cac2,770.0,1624.0,311.0,867.0,1963.0,6228.0,3028.0,233.0,146.0,169.0,141.0,661.0,1524.0,4209.0,4587.0,1559.0
btt1_nhp10,769.0,1525.0,6079.0,8528.0,2528.0,297.0,174.0,143.0,553.0,481.0,2908.0,4419.0,3538.0,809.0,498.0,256.0
pyk1_htl1,767.0,308.0,467.0,217.0,71.0,139.0,216.0,1293.0,2713.0,2801.0,1673.0,1236.0,181.0,41.0,33.0,53.0
hos2_eaf3,765.0,704.0,825.0,1558.0,1461.0,2299.0,3710.0,1341.0,834.0,478.0,780.0,1244.0,2320.0,3173.0,4937.0,1936.0
ada2_hhf2,762.0,599.0,1079.0,1136.0,1697.0,4872.0,2037.0,533.0,795.0,1874.0,661.0,1282.0,1487.0,2005.0,2378.0,555.0
ada2_hat2,761.0,365.0,802.0,1080.0,4200.0,13021.0,5688.0,1000.0,326.0,421.0,643.0,718.0,2559.0,7031.0,6755.0,2207.0
med7_ies5,761.0,785.0,7772.0,26662.0,18111.0,6896.0,1432.0,919.0,515.0,706.0,4036.0,12943.0,19641.0,8204.0,2730.0,705.0
hos2_sfh1,759.0,1005.0,3394.0,5603.0,5664.0,11393.0,11949.0,4102.0,983.0,1213.0,1564.0,2692.0,4624.0,7101.0,9168.0,4606.0
DAM_empty,759.0,451.0,367.0,273.0,13.0,23.0,29.0,9.0,280.0,13.0,29.0,104.0,133.0,8.0,8.0,7.0
bre2_ldb7,756.0,624.0,1633.0,4637.0,1944.0,1437.0,806.0,132.0,496.0,772.0,1002.0,2451.0,2964.0,1292.0,942.0,978.0
swc5_pyk2,756.0,286.0,2907.0,4845.0,1441.0,210.0,101.0,553.0,405.0,632.0,1192.0,3540.0,3204.0,936.0,357.0,204.0
srb7_spp1,753.0,1125.0,2602.0,7007.0,7751.0,6282.0,1375.0,935.0,415.0,1255.0,1172.0,3435.0,8959.0,7939.0,2270.0,375.0
ies5_DAM,753.0,70.0,302.0,127.0,115.0,264.0,21.0,20.0,160.0,241.0,372.0,270.0,89.0,120.0,144.0,10.0
nut2_gcn5,752.0,636.0,605.0,1159.0,3139.0,18122.0,24532.0,10679.0,673.0,1093.0,663.0,1237.0,1136.0,5232.0,11362.0,7633.0
sir2_esa1,748.0,871.0,1274.0,546.0,96.0,237.0,81.0,465.0,3138.0,2592.0,2062.0,945.0,646.0,296.0,248.0,135.0
ies5_spp1,747.0,1060.0,976.0,1381.0,720.0,1323.0,643.0,45.0,1315.0,609.0,477.0,1254.0,707.0,876.0,457.0,44.0
rtt102_hst2,745.0,730.0,2171.0,4638.0,6062.0,2859.0,273.0,260.0,170.0,221.0,1094.0,2554.0,6232.0,3503.0,1150.0,197.0
esa1_swc5,743.0,596.0,2915.0,6434.0,8078.0,4375.0,371.0,583.0,950.0,947.0,1057.0,2354.0,3117.0,2951.0,1540.0,555.0
med4_cac2,738.0,497.0,550.0,710.0,1305.0,8904.0,26464.0,19848.0,2206.0,788.0,874.0,1149.0,1036.0,4292.0,15705.0,18482.0
esa1_hat2,736.0,980.0,2922.0,5781.0,4684.0,3050.0,1189.0,770.0,753.0,1448.0,2808.0,4683.0,9602.0,7443.0,2878.0,1308.0
vps71_med7,728.0,751.0,2341.0,5542.0,2978.0,609.0,202.0,181.0,559.0,635.0,1541.0,3626.0,3532.0,1364.0,156.0,194.0
hat2_lge1,728.0,1122.0,2914.0,3839.0,789.0,210.0,67.0,80.0,2384.0,598.0,2586.0,2992.0,1362.0,348.0,368.0,35.0
bre2_rtt102,727.0,419.0,1903.0,3705.0,2700.0,854.0,607.0,273.0,104.0,323.0,942.0,1500.0,2496.0,901.0,161.0,266.0
esa1_htl1,725.0,124.0,921.0,2311.0,1650.0,414.0,124.0,71.0,118.0,198.0,305.0,837.0,1490.0,778.0,293.0,80.0
gcn5_tdh3,719.0,430.0,1667.0,2863.0,1017.0,303.0,36.0,84.0,496.0,129.0,671.0,1624.0,1394.0,551.0,25.0,86.0
hat1_dpd4,719.0,1004.0,7484.0,9152.0,3888.0,738.0,679.0,154.0,202.0,560.0,1372.0,3384.0,3867.0,776.0,151.0,150.0
snf11_gcn5,718.0,543.0,641.0,1049.0,5094.0,29784.0,44596.0,14960.0,550.0,619.0,616.0,760.0,1614.0,5947.0,12131.0,9471.0
gapdh_eaf5,718.0,456.0,1062.0,473.0,38.0,34.0,43.0,42.0,2447.0,2898.0,1782.0,1132.0,220.0,33.0,23.0,21.0
nhp6a_vp16,716.0,611.0,672.0,465.0,107.0,90.0,60.0,71.0,648.0,572.0,725.0,500.0,202.0,38.0,50.0,52.0
med7_med7,712.0,1030.0,7922.0,19554.0,14178.0,5093.0,1782.0,646.0,826.0,3455.0,3185.0,8565.0,12501.0,5055.0,1438.0,566.0
spp1_rtt102,710.0,1235.0,3351.0,4466.0,450.0,279.0,287.0,164.0,1278.0,3991.0,3734.0,6815.0,2610.0,191.0,247.0,465.0
srb7_htl1,707.0,1318.0,3137.0,11348.0,9224.0,3270.0,1245.0,460.0,764.0,1286.0,1346.0,4003.0,7513.0,4379.0,788.0,237.0
nut2_rpd3,707.0,518.0,991.0,1913.0,5697.0,19888.0,13958.0,4030.0,577.0,848.0,1476.0,842.0,3822.0,14294.0,17658.0,8619.0
swc5_hhf2,705.0,424.0,1070.0,2805.0,491.0,273.0,90.0,203.0,192.0,295.0,2600.0,2911.0,2211.0,93.0,116.0,65.0
ies5_hos2,702.0,590.0,669.0,763.0,492.0,626.0,680.0,140.0,483.0,770.0,1136.0,946.0,1151.0,199.0,1214.0,305.0
ada2_hmt2,699.0,829.0,1276.0,1445.0,8100.0,26149.0,10225.0,2817.0,1784.0,1556.0,2105.0,2206.0,4795.0,13872.0,11531.0,3482.0
esa1_sus1,698.0,373.0,1872.0,5493.0,7504.0,5015.0,915.0,436.0,1956.0,1165.0,1117.0,4091.0,12137.0,10006.0,2857.0,427.0
ldb7_bre2,696.0,337.0,1210.0,1057.0,1895.0,6046.0,3456.0,1813.0,160.0,223.0,313.0,675.0,2133.0,4028.0,4002.0,1502.0
ada2_ada2,693.0,462.0,667.0,1209.0,4218.0,13235.0,4556.0,766.0,886.0,1846.0,569.0,758.0,3635.0,9180.0,6946.0,2457.0
nhp6a_swc5,687.0,1052.0,577.0,386.0,64.0,27.0,52.0,39.0,530.0,397.0,529.0,613.0,148.0,19.0,18.0,24.0
eaf5_srb7,678.0,788.0,698.0,1799.0,5778.0,17739.0,10317.0,2888.0,1105.0,450.0,583.0,1017.0,3095.0,9683.0,10444.0,4442.0
nhp6a_lge1,676.0,430.0,520.0,314.0,43.0,39.0,37.0,29.0,752.0,394.0,296.0,268.0,116.0,30.0,17.0,19.0
bre2_hos2,672.0,957.0,2423.0,5940.0,2563.0,1167.0,824.0,398.0,585.0,602.0,1706.0,1653.0,2935.0,1126.0,388.0,96.0
cac2_rtt102,667.0,900.0,4243.0,7445.0,3718.0,722.0,345.0,407.0,88.0,546.0,543.0,1284.0,1440.0,423.0,168.0,206.0
hos2_srb7,660.0,1006.0,2231.0,5508.0,4660.0,12003.0,18765.0,3838.0,1308.0,1267.0,1222.0,2160.0,3273.0,4227.0,6002.0,4249.0
hat2_hat2,659.0,380.0,2344.0,2564.0,528.0,79.0,181.0,499.0,1523.0,243.0,1031.0,1810.0,775.0,64.0,35.0,35.0
med4_arp9,658.0,499.0,611.0,724.0,1445.0,9548.0,32925.0,22956.0,531.0,585.0,721.0,533.0,1018.0,4347.0,14028.0,18690.0
pyk2_cac2,653.0,125.0,469.0,130.0,16.0,9.0,6.0,11.0,17.0,12.0,20.0,102.0,264.0,381.0,128.0,25.0
snf11_btt1,649.0,474.0,693.0,1670.0,4871.0,19057.0,12456.0,2472.0,467.0,519.0,598.0,765.0,3823.0,10010.0,12613.0,8313.0
hhf2_mig1,648.0,284.0,331.0,98.0,137.0,72.0,87.0,27.0,1886.0,683.0,584.0,322.0,66.0,12.0,17.0,8.0
htl1_rpd3,648.0,732.0,4971.0,15664.0,17338.0,9067.0,1144.0,1047.0,702.0,1144.0,2340.0,6317.0,12033.0,9467.0,2455.0,607.0
ada2_pyk1,647.0,584.0,444.0,906.0,1112.0,3703.0,919.0,768.0,1396.0,878.0,2310.0,2008.0,2203.0,2627.0,2833.0,863.0
eaf3_vp16,645.0,579.0,1798.0,3174.0,1669.0,598.0,327.0,106.0,861.0,931.0,1986.0,3460.0,4129.0,1659.0,92.0,129.0
rtt102_ada2,644.0,640.0,2710.0,10408.0,12266.0,9689.0,1052.0,724.0,775.0,1260.0,1939.0,6521.0,18628.0,13478.0,4175.0,536.0
hhf2_vp16,637.0,701.0,359.0,312.0,51.0,55.0,64.0,84.0,2705.0,2184.0,1637.0,676.0,169.0,35.0,40.0,34.0
vps71_hat1,637.0,879.0,2369.0,3810.0,2172.0,363.0,425.0,216.0,1471.0,1984.0,2117.0,3539.0,4518.0,1481.0,346.0,211.0
vp16_ldb7,635.0,597.0,710.0,1171.0,365.0,1267.0,7506.0,32854.0,435.0,444.0,617.0,434.0,422.0,520.0,2076.0,15068.0
cac2_snf11,634.0,847.0,1883.0,4995.0,3014.0,856.0,769.0,411.0,294.0,555.0,1042.0,2742.0,3728.0,1442.0,821.0,663.0
rtt102_cdc36,623.0,385.0,4072.0,10707.0,11409.0,3738.0,395.0,1045.0,358.0,395.0,1060.0,3088.0,5138.0,2780.0,748.0,448.0
sus1_hat2,620.0,386.0,511.0,1059.0,4020.0,16480.0,13599.0,3012.0,783.0,652.0,1007.0,852.0,2857.0,10003.0,14990.0,8249.0
nut2_btt1,620.0,282.0,397.0,741.0,2761.0,13177.0,8650.0,2509.0,328.0,737.0,1138.0,539.0,2508.0,5430.0,6350.0,3787.0
spp1_ies5,619.0,925.0,3169.0,3845.0,467.0,335.0,140.0,151.0,170.0,1022.0,1217.0,2052.0,1196.0,625.0,103.0,45.0
med4_ada2,616.0,473.0,469.0,840.0,960.0,6501.0,21648.0,14151.0,2447.0,1356.0,1292.0,1215.0,1010.0,2806.0,11458.0,12094.0
htl1_med7,615.0,551.0,4927.0,14084.0,14684.0,5520.0,1299.0,1706.0,1108.0,909.0,2968.0,9089.0,15903.0,9207.0,2103.0,1122.0
lge1_srb7,612.0,204.0,939.0,2428.0,1979.0,5615.0,7172.0,2378.0,209.0,361.0,504.0,790.0,1213.0,1412.0,2367.0,1335.0
vps71_sfh1,612.0,912.0,1172.0,2697.0,1142.0,458.0,55.0,49.0,227.0,110.0,519.0,398.0,1122.0,116.0,356.0,28.0
rtt102_DAM,611.0,391.0,3081.0,8291.0,8262.0,3384.0,1089.0,540.0,621.0,919.0,2141.0,6169.0,10990.0,4671.0,1149.0,398.0
rtt102_gcn5,608.0,911.0,2014.0,7723.0,13468.0,22992.0,4808.0,1875.0,406.0,399.0,813.0,1594.0,6018.0,8655.0,5525.0,1569.0
swc5_pyk1,608.0,868.0,3971.0,4769.0,1227.0,181.0,190.0,114.0,1087.0,1774.0,1831.0,3238.0,2178.0,410.0,277.0,177.0
srb7_hhf2,607.0,791.0,4405.0,20451.0,19525.0,10081.0,1272.0,842.0,659.0,608.0,1668.0,6166.0,10586.0,7490.0,2348.0,752.0
rtt102_arp9,605.0,651.0,3572.0,14547.0,20257.0,9698.0,1836.0,2038.0,402.0,878.0,1481.0,4410.0,12251.0,7820.0,1622.0,386.0
swc5_ies5,605.0,1497.0,1761.0,4380.0,1781.0,131.0,182.0,93.0,1470.0,706.0,2130.0,3946.0,2592.0,485.0,70.0,55.0
nut2_rtt102,603.0,535.0,955.0,873.0,3359.0,13286.0,8489.0,1992.0,1106.0,1439.0,1180.0,1298.0,2623.0,7753.0,10912.0,4322.0
hos2_hos1,601.0,369.0,665.0,569.0,587.0,994.0,2097.0,253.0,76.0,415.0,331.0,657.0,1508.0,1782.0,2439.0,2241.0
spp1_nhp6a,599.0,574.0,1879.0,1702.0,252.0,185.0,46.0,59.0,853.0,750.0,1475.0,1976.0,606.0,57.0,32.0,22.0
nhp6a_gapdh,598.0,388.0,474.0,306.0,63.0,58.0,45.0,36.0,630.0,613.0,466.0,320.0,91.0,22.0,26.0,21.0
med4_btt1,595.0,606.0,419.0,1007.0,820.0,7094.0,20128.0,13885.0,1549.0,2720.0,1129.0,1402.0,1133.0,3277.0,7141.0,9227.0
hhf2_ldb7,594.0,728.0,859.0,594.0,29.0,38.0,29.0,38.0,1270.0,769.0,1427.0,1210.0,124.0,36.0,93.0,32.0
lge1_med4,593.0,478.0,743.0,1327.0,757.0,1863.0,3949.0,619.0,477.0,187.0,923.0,1235.0,2072.0,3299.0,4432.0,2074.0
hos2_cdc36,593.0,394.0,657.0,1623.0,1432.0,3112.0,8633.0,3647.0,330.0,547.0,646.0,1531.0,1979.0,3980.0,6036.0,7074.0
nhp6a_ldb7,591.0,355.0,222.0,111.0,34.0,27.0,33.0,31.0,471.0,652.0,704.0,166.0,62.0,28.0,18.0,21.0
nut2_ies5,591.0,553.0,583.0,1253.0,6239.0,24223.0,20585.0,4844.0,796.0,503.0,1035.0,635.0,3468.0,12068.0,14950.0,10112.0
eaf3_htl1,590.0,2170.0,1357.0,1238.0,423.0,192.0,37.0,31.0,117.0,414.0,309.0,481.0,311.0,168.0,24.0,11.0
snf11_mig1,586.0,262.0,575.0,1982.0,6371.0,17951.0,7615.0,2725.0,366.0,715.0,908.0,564.0,4102.0,9522.0,8314.0,3530.0
swc5_ldb7,586.0,1163.0,2339.0,5482.0,1043.0,162.0,105.0,100.0,360.0,637.0,1217.0,2103.0,1753.0,196.0,76.0,174.0
gapdh_spp1,585.0,453.0,21.0,121.0,15.0,13.0,12.0,10.0,1042.0,485.0,453.0,462.0,14.0,8.0,7.0,9.0
hda1_rtt102,585.0,152.0,228.0,227.0,69.0,25.0,20.0,23.0,636.0,726.0,346.0,431.0,269.0,18.0,13.0,15.0
bre2_tdh3,584.0,690.0,1979.0,4297.0,1845.0,582.0,346.0,124.0,1417.0,1040.0,1814.0,2472.0,2120.0,569.0,327.0,123.0
eaf3_hat1,584.0,413.0,1587.0,3296.0,1844.0,1724.0,845.0,356.0,97.0,279.0,1128.0,2004.0,2404.0,884.0,244.0,173.0
bre2_gcn5,582.0,419.0,2049.0,5690.0,6465.0,4955.0,756.0,374.0,338.0,177.0,636.0,1378.0,2593.0,2635.0,637.0,510.0
sus1_hat1,579.0,631.0,810.0,1155.0,4202.0,16888.0,14687.0,4309.0,668.0,529.0,494.0,598.0,3504.0,11770.0,18731.0,9025.0
bre2_eaf3,579.0,2187.0,4603.0,9068.0,5642.0,1317.0,880.0,243.0,965.0,1131.0,1787.0,3897.0,4442.0,1322.0,126.0,265.0
ada2_ies5,576.0,391.0,705.0,1129.0,5484.0,20910.0,11412.0,2570.0,349.0,1131.0,497.0,412.0,2551.0,6307.0,7057.0,2176.0
