,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin7_rep1,bin8_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,bin7_rep2,bin8_rep2
hst2_hst2,168.0,377.0,193.0,167.0,32.0,10.0,4.0,67.0,318.0,151.0,151.0,20.0,109.0,18.0,13.0,58.0
mig1_eaf5,167.0,78.0,50.0,30.0,18.0,3.0,10.0,11.0,180.0,107.0,26.0,63.0,140.0,147.0,24.0,8.0
lge1_hmt2,167.0,83.0,222.0,342.0,616.0,290.0,614.0,166.0,161.0,89.0,93.0,161.0,1296.0,1178.0,562.0,29.0
hos1_sfh1,167.0,574.0,773.0,1034.0,1282.0,56.0,105.0,192.0,255.0,503.0,1160.0,2022.0,5754.0,1783.0,773.0,266.0
hhf2_mig1,166.0,109.0,87.0,252.0,8.0,9.0,8.0,12.0,320.0,98.0,297.0,146.0,84.0,284.0,12.0,18.0
pyk2_spp1,166.0,5.0,25.0,126.0,10.0,1.0,8.0,8.0,5.0,294.0,90.0,6.0,73.0,22.0,15.0,16.0
swc5_htl1,165.0,157.0,353.0,700.0,416.0,53.0,33.0,43.0,85.0,386.0,437.0,945.0,1203.0,90.0,144.0,143.0
med4_tdh3,164.0,145.0,207.0,454.0,1921.0,6296.0,7387.0,2886.0,273.0,228.0,435.0,318.0,3950.0,16286.0,13121.0,6131.0
snf11_spp1,164.0,104.0,174.0,327.0,2630.0,8568.0,13157.0,3671.0,95.0,136.0,208.0,194.0,3232.0,13100.0,10614.0,5902.0
nhp6a_swd3,163.0,55.0,11.0,29.0,4.0,3.0,9.0,2.0,92.0,35.0,48.0,14.0,3.0,14.0,6.0,1.0
srb7_arp6,163.0,760.0,927.0,2191.0,1929.0,72.0,113.0,69.0,545.0,1945.0,2592.0,2913.0,6766.0,593.0,497.0,412.0
med4_nhp6a,162.0,131.0,145.0,209.0,482.0,2657.0,7089.0,5031.0,122.0,180.0,104.0,122.0,1049.0,5881.0,11567.0,10478.0
snf11_pyk1,162.0,424.0,1384.0,2535.0,10188.0,4545.0,5196.0,1514.0,201.0,249.0,814.0,1855.0,11214.0,6166.0,2013.0,1210.0
med4_swd3,162.0,110.0,254.0,191.0,297.0,1078.0,3019.0,1779.0,121.0,132.0,112.0,96.0,995.0,5212.0,11669.0,13792.0
ldb7_snf11,161.0,136.0,181.0,261.0,1094.0,4400.0,10545.0,9228.0,221.0,102.0,110.0,178.0,1521.0,11670.0,17069.0,17969.0
htl1_hos1,161.0,640.0,728.0,1146.0,1514.0,235.0,31.0,29.0,354.0,636.0,1136.0,2023.0,4882.0,319.0,684.0,104.0
hos2_hos1,160.0,48.0,221.0,302.0,441.0,754.0,336.0,146.0,448.0,267.0,211.0,276.0,1583.0,2441.0,1636.0,467.0
arp6_btt1,160.0,105.0,55.0,68.0,110.0,45.0,6.0,1.0,163.0,108.0,57.0,95.0,331.0,439.0,102.0,5.0
hat1_rtt102,160.0,131.0,237.0,309.0,113.0,19.0,139.0,14.0,399.0,244.0,446.0,450.0,153.0,156.0,86.0,39.0
pyk2_tdh3,158.0,106.0,435.0,297.0,59.0,17.0,15.0,15.0,1343.0,1100.0,1065.0,344.0,130.0,27.0,28.0,32.0
nhp6a_swc5,157.0,96.0,75.0,111.0,264.0,829.0,156.0,327.0,203.0,200.0,283.0,30.0,98.0,50.0,33.0,45.0
hst2_gcn5,157.0,443.0,171.0,315.0,181.0,58.0,151.0,109.0,130.0,97.0,142.0,44.0,217.0,65.0,49.0,66.0
vp16_htl1,157.0,190.0,305.0,480.0,400.0,382.0,1278.0,6563.0,190.0,181.0,266.0,289.0,1016.0,1728.0,5156.0,19727.0
spp1_hhf2,155.0,259.0,300.0,225.0,55.0,19.0,24.0,19.0,1622.0,418.0,467.0,497.0,242.0,156.0,124.0,35.0
hat2_eaf3,154.0,308.0,311.0,332.0,60.0,15.0,15.0,13.0,67.0,330.0,429.0,195.0,75.0,25.0,31.0,40.0
eaf5_med7,154.0,170.0,289.0,638.0,2008.0,4337.0,3192.0,1040.0,161.0,116.0,283.0,522.0,4768.0,13066.0,6195.0,2264.0
swd3_eaf3,154.0,159.0,332.0,763.0,1603.0,428.0,198.0,87.0,64.0,370.0,624.0,1406.0,8364.0,4364.0,446.0,107.0
nhp6a_htl1,153.0,37.0,49.0,94.0,93.0,27.0,11.0,9.0,93.0,49.0,69.0,56.0,83.0,35.0,22.0,21.0
esa1_nhp6a,152.0,158.0,462.0,712.0,907.0,124.0,29.0,32.0,13.0,154.0,175.0,467.0,1873.0,372.0,271.0,42.0
hat2_hmt2,149.0,309.0,263.0,137.0,22.0,16.0,20.0,20.0,656.0,452.0,227.0,142.0,28.0,42.0,38.0,28.0
cac2_hst2,149.0,546.0,141.0,110.0,61.0,10.0,9.0,12.0,226.0,653.0,258.0,341.0,267.0,32.0,27.0,105.0
snf11_hos1,148.0,99.0,146.0,282.0,2469.0,5066.0,3047.0,1275.0,183.0,124.0,195.0,454.0,4273.0,13210.0,6556.0,4783.0
lge1_hos1,148.0,3.0,8.0,12.0,27.0,32.0,4.0,0.0,33.0,12.0,37.0,71.0,161.0,206.0,6.0,9.0
cac2_snf11,148.0,176.0,320.0,822.0,2959.0,2958.0,3105.0,1186.0,116.0,184.0,282.0,386.0,4503.0,8931.0,5907.0,3053.0
hda1_sir2,147.0,188.0,543.0,212.0,26.0,11.0,13.0,15.0,1400.0,591.0,291.0,362.0,397.0,40.0,35.0,25.0
nhp6a_nut2,145.0,76.0,59.0,77.0,71.0,133.0,15.0,7.0,97.0,145.0,34.0,27.0,278.0,189.0,18.0,22.0
sus1_gcn5,143.0,248.0,121.0,159.0,384.0,1786.0,4848.0,2764.0,171.0,98.0,76.0,125.0,880.0,4529.0,10366.0,5426.0
gapdh_spp1,143.0,94.0,120.0,60.0,68.0,14.0,31.0,9.0,577.0,371.0,270.0,331.0,14.0,198.0,10.0,16.0
snf11_ada2,143.0,118.0,133.0,287.0,1725.0,4527.0,9890.0,3627.0,270.0,142.0,231.0,161.0,2312.0,7737.0,12136.0,5794.0
swd3_lge1,142.0,170.0,290.0,483.0,1251.0,1518.0,133.0,39.0,128.0,168.0,353.0,842.0,5393.0,8321.0,524.0,91.0
hhf2_hos2,141.0,272.0,208.0,156.0,18.0,14.0,10.0,11.0,180.0,214.0,455.0,263.0,395.0,30.0,32.0,40.0
hat1_tdh3,141.0,333.0,95.0,97.0,46.0,12.0,8.0,10.0,377.0,279.0,219.0,326.0,163.0,72.0,113.0,9.0
swd3_hst2,140.0,159.0,435.0,942.0,1132.0,340.0,13.0,7.0,14.0,8.0,4.0,83.0,113.0,23.0,20.0,20.0
hos1_ada2,139.0,21.0,378.0,439.0,1253.0,1125.0,122.0,249.0,18.0,148.0,193.0,414.0,1712.0,1315.0,127.0,89.0
vps71_spp1,139.0,71.0,324.0,262.0,109.0,2.0,3.0,4.0,22.0,24.0,82.0,90.0,163.0,7.0,6.0,8.0
ada2_nhp10,138.0,321.0,767.0,1165.0,1368.0,218.0,34.0,53.0,332.0,144.0,223.0,267.0,1244.0,274.0,772.0,52.0
eaf3_rpd3,138.0,339.0,160.0,98.0,60.0,42.0,13.0,22.0,281.0,361.0,333.0,194.0,420.0,64.0,248.0,256.0
hst2_hhf2,137.0,421.0,454.0,283.0,16.0,5.0,10.0,19.0,46.0,93.0,61.0,17.0,8.0,12.0,13.0,12.0
esa1_hos2,137.0,322.0,733.0,1420.0,2119.0,239.0,36.0,71.0,484.0,541.0,627.0,1517.0,4160.0,1165.0,71.0,131.0
ada2_DAM,136.0,140.0,247.0,418.0,2434.0,8739.0,7353.0,1811.0,294.0,220.0,223.0,390.0,5788.0,15711.0,11399.0,2195.0
snf11_hos2,135.0,118.0,280.0,337.0,2550.0,5389.0,4814.0,2489.0,113.0,103.0,116.0,224.0,7121.0,19035.0,20810.0,5313.0
hos1_rtt102,135.0,412.0,476.0,811.0,521.0,32.0,19.0,18.0,512.0,266.0,327.0,553.0,2015.0,218.0,28.0,39.0
eaf5_sus1,135.0,132.0,349.0,743.0,1537.0,3334.0,2125.0,1632.0,233.0,283.0,239.0,607.0,4487.0,12203.0,5295.0,3418.0
hos1_pyk1,134.0,118.0,260.0,272.0,131.0,12.0,3.0,8.0,355.0,193.0,328.0,93.0,123.0,17.0,16.0,22.0
vps71_hhf2,134.0,334.0,37.0,50.0,29.0,13.0,8.0,12.0,744.0,170.0,339.0,163.0,187.0,86.0,18.0,21.0
arp6_sfh1,133.0,379.0,710.0,798.0,1325.0,912.0,255.0,22.0,402.0,301.0,280.0,453.0,1831.0,1742.0,1763.0,134.0
pyk2_htl1,131.0,160.0,257.0,104.0,274.0,66.0,6.0,5.0,680.0,44.0,84.0,3.0,8.0,8.0,12.0,4.0
swd3_hat1,131.0,138.0,157.0,286.0,428.0,323.0,38.0,22.0,31.0,280.0,204.0,566.0,1854.0,598.0,69.0,84.0
hmt2_ldb7,129.0,152.0,455.0,426.0,290.0,33.0,34.0,36.0,417.0,997.0,492.0,456.0,470.0,97.0,64.0,86.0
cac2_hhf2,129.0,17.0,37.0,25.0,13.0,8.0,7.0,9.0,288.0,165.0,289.0,58.0,42.0,227.0,17.0,18.0
sfh1_med4,129.0,224.0,104.0,117.0,215.0,724.0,3313.0,7847.0,88.0,80.0,73.0,71.0,312.0,1709.0,4385.0,10625.0
arp9_ies5,129.0,514.0,149.0,248.0,428.0,116.0,25.0,465.0,351.0,128.0,233.0,270.0,300.0,46.0,33.0,37.0
ada2_tdh3,128.0,87.0,387.0,394.0,1716.0,3258.0,2101.0,516.0,392.0,248.0,170.0,356.0,4770.0,9399.0,3705.0,299.0
swd3_hhf2,127.0,375.0,294.0,268.0,161.0,43.0,13.0,15.0,139.0,21.0,62.0,123.0,362.0,38.0,35.0,35.0
hst2_swd3,127.0,223.0,182.0,131.0,37.0,4.0,5.0,7.0,75.0,140.0,81.0,70.0,34.0,18.0,11.0,13.0
mig1_sir2,126.0,93.0,47.0,23.0,5.0,4.0,3.0,4.0,93.0,75.0,8.0,3.0,8.0,8.0,1.0,7.0
rpd3_spp1,125.0,250.0,204.0,514.0,1151.0,748.0,298.0,11.0,59.0,34.0,18.0,66.0,681.0,503.0,22.0,21.0
spp1_vps71,125.0,7.0,133.0,77.0,5.0,2.0,1.0,4.0,257.0,181.0,105.0,51.0,56.0,6.0,8.0,11.0
sfh1_hat1,125.0,93.0,111.0,119.0,287.0,1019.0,2616.0,4280.0,115.0,114.0,71.0,102.0,610.0,2568.0,3094.0,9819.0
snf11_nhp10,124.0,470.0,1006.0,2131.0,3917.0,630.0,107.0,110.0,486.0,790.0,1405.0,1942.0,6130.0,1086.0,565.0,324.0
pyk2_hst2,124.0,213.0,68.0,101.0,203.0,4.0,3.0,0.0,3.0,59.0,41.0,1.0,57.0,5.0,5.0,3.0
esa1_hos1,124.0,411.0,1077.0,1113.0,1994.0,65.0,41.0,41.0,263.0,147.0,800.0,1306.0,3720.0,683.0,87.0,152.0
hda1_rtt102,124.0,499.0,450.0,151.0,1295.0,15.0,5.0,10.0,631.0,206.0,184.0,211.0,190.0,21.0,20.0,14.0
esa1_spp1,124.0,81.0,553.0,606.0,913.0,96.0,19.0,64.0,54.0,256.0,300.0,705.0,2841.0,441.0,112.0,40.0
nut2_spp1,123.0,128.0,262.0,653.0,2616.0,4056.0,243.0,209.0,136.0,174.0,325.0,851.0,8397.0,11435.0,1740.0,1196.0
hhf2_rpd3,123.0,146.0,200.0,108.0,136.0,18.0,12.0,37.0,257.0,550.0,90.0,100.0,32.0,47.0,38.0,37.0
hhf2_snf11,123.0,203.0,429.0,347.0,175.0,46.0,11.0,25.0,158.0,238.0,323.0,392.0,158.0,67.0,77.0,86.0
swc5_nhp10,122.0,261.0,292.0,299.0,141.0,61.0,22.0,19.0,569.0,832.0,518.0,360.0,358.0,46.0,33.0,33.0
sus1_snf11,122.0,120.0,164.0,201.0,825.0,2595.0,6564.0,5229.0,142.0,103.0,115.0,193.0,1925.0,7910.0,9825.0,8747.0
arp6_empty,122.0,638.0,147.0,276.0,513.0,264.0,26.0,15.0,479.0,356.0,345.0,483.0,2090.0,479.0,30.0,35.0
rpd3_bre2,121.0,187.0,236.0,475.0,527.0,641.0,6.0,5.0,39.0,12.0,84.0,178.0,599.0,402.0,14.0,13.0
spp1_cdc36,120.0,463.0,246.0,276.0,74.0,47.0,36.0,46.0,284.0,303.0,577.0,318.0,1786.0,403.0,212.0,505.0
sus1_mig1,120.0,279.0,403.0,655.0,1071.0,322.0,152.0,82.0,244.0,516.0,574.0,1001.0,5180.0,730.0,622.0,195.0
sfh1_hat2,120.0,87.0,158.0,137.0,207.0,563.0,361.0,1675.0,148.0,123.0,186.0,138.0,1080.0,5042.0,11248.0,18565.0
hhf2_empty,119.0,115.0,232.0,150.0,159.0,11.0,19.0,17.0,14.0,58.0,63.0,129.0,251.0,41.0,30.0,46.0
ada2_btt1,118.0,585.0,226.0,479.0,2064.0,3359.0,3434.0,823.0,158.0,558.0,85.0,281.0,3893.0,11643.0,6225.0,2568.0
nhp6a_spp1,118.0,57.0,27.0,13.0,4.0,4.0,2.0,3.0,118.0,28.0,29.0,7.0,10.0,6.0,5.0,9.0
rpd3_vp16,118.0,125.0,294.0,512.0,2028.0,4948.0,7478.0,3325.0,254.0,91.0,188.0,355.0,3345.0,10486.0,13013.0,8523.0
hos1_vp16,118.0,263.0,457.0,963.0,2529.0,3989.0,3725.0,1375.0,120.0,139.0,414.0,471.0,4783.0,8207.0,5515.0,2715.0
eaf5_swc5,118.0,397.0,702.0,1451.0,3480.0,3809.0,697.0,767.0,179.0,207.0,501.0,816.0,5831.0,8255.0,1750.0,196.0
sus1_eaf3,117.0,112.0,161.0,571.0,2729.0,5217.0,3830.0,722.0,109.0,99.0,129.0,487.0,5162.0,11490.0,8695.0,2988.0
arp6_esa1,117.0,74.0,90.0,126.0,83.0,57.0,77.0,7.0,120.0,221.0,132.0,149.0,329.0,108.0,131.0,11.0
ada2_hhf2,116.0,85.0,177.0,555.0,2528.0,4871.0,1140.0,766.0,2004.0,596.0,549.0,395.0,6403.0,9713.0,4850.0,1747.0
pyk2_cdc36,115.0,528.0,250.0,319.0,122.0,10.0,10.0,6.0,210.0,533.0,339.0,423.0,705.0,41.0,21.0,32.0
ada2_cdc36,114.0,88.0,116.0,234.0,979.0,3627.0,4368.0,1132.0,121.0,128.0,103.0,173.0,2908.0,8642.0,6885.0,3915.0
htl1_cdc36,113.0,375.0,1333.0,2955.0,6072.0,2248.0,825.0,1451.0,273.0,310.0,814.0,1736.0,7860.0,2436.0,956.0,642.0
sus1_DAM,113.0,78.0,160.0,247.0,797.0,3533.0,2843.0,1702.0,275.0,373.0,105.0,371.0,3475.0,9791.0,9120.0,1414.0
sus1_cdc36,113.0,90.0,103.0,144.0,871.0,2261.0,3570.0,2551.0,80.0,64.0,87.0,123.0,1066.0,3121.0,5109.0,3725.0
ldb7_srb7,113.0,67.0,229.0,620.0,4406.0,4889.0,4302.0,236.0,79.0,72.0,129.0,593.0,6727.0,11326.0,1658.0,338.0
lge1_med4,112.0,316.0,389.0,422.0,570.0,826.0,1454.0,798.0,361.0,306.0,563.0,591.0,2048.0,3625.0,4579.0,4691.0
hat1_gapdh,112.0,273.0,367.0,229.0,18.0,14.0,5.0,14.0,637.0,212.0,159.0,151.0,415.0,93.0,25.0,58.0
hat1_spp1,112.0,125.0,70.0,194.0,36.0,8.0,6.0,5.0,5.0,3.0,111.0,10.0,45.0,288.0,320.0,258.0
snf11_cac2,110.0,183.0,323.0,360.0,1416.0,2868.0,856.0,809.0,95.0,167.0,147.0,310.0,5710.0,13801.0,8442.0,2578.0
swd3_empty,110.0,183.0,251.0,1064.0,2446.0,1120.0,13.0,5.0,44.0,33.0,27.0,89.0,528.0,875.0,184.0,41.0
ies5_hhf2,110.0,165.0,240.0,368.0,336.0,316.0,14.0,18.0,81.0,12.0,137.0,149.0,576.0,30.0,21.0,30.0
rpd3_hst2,109.0,21.0,59.0,58.0,64.0,230.0,5.0,4.0,4.0,2.0,32.0,52.0,304.0,490.0,4.0,4.0
sfh1_pyk2,108.0,107.0,132.0,207.0,933.0,2206.0,2652.0,1953.0,58.0,62.0,111.0,139.0,1422.0,4520.0,4863.0,3291.0
eaf5_eaf3,108.0,104.0,229.0,745.0,2450.0,4150.0,888.0,140.0,74.0,130.0,205.0,635.0,6547.0,7854.0,1224.0,742.0
ies5_hos1,107.0,159.0,106.0,189.0,14.0,8.0,13.0,14.0,329.0,93.0,326.0,222.0,368.0,658.0,27.0,23.0
rpd3_nut2,107.0,32.0,58.0,144.0,485.0,1039.0,283.0,9.0,15.0,36.0,100.0,159.0,1502.0,1025.0,484.0,35.0
swd3_tdh3,106.0,302.0,468.0,702.0,745.0,70.0,15.0,29.0,241.0,200.0,325.0,714.0,1157.0,140.0,149.0,943.0
sfh1_rtt102,105.0,119.0,97.0,218.0,501.0,1729.0,4232.0,4832.0,72.0,79.0,80.0,116.0,1251.0,4020.0,5777.0,6228.0
lge1_cdc36,104.0,54.0,108.0,78.0,182.0,470.0,70.0,528.0,59.0,46.0,129.0,108.0,556.0,1359.0,1358.0,776.0
gcn5_med4,104.0,199.0,751.0,1396.0,2021.0,1102.0,38.0,87.0,567.0,355.0,330.0,687.0,3134.0,1390.0,130.0,89.0
snf11_nhp6a,103.0,113.0,111.0,228.0,1574.0,5132.0,3229.0,819.0,285.0,103.0,135.0,181.0,2515.0,7763.0,3674.0,2204.0
spp1_spp1,103.0,89.0,353.0,67.0,35.0,11.0,4.0,16.0,327.0,394.0,304.0,120.0,373.0,10.0,13.0,13.0
swd3_snf11,102.0,23.0,84.0,70.0,115.0,342.0,693.0,954.0,9.0,19.0,30.0,26.0,204.0,906.0,2146.0,2586.0
rpd3_hos1,102.0,74.0,124.0,196.0,336.0,693.0,10.0,12.0,6.0,96.0,35.0,113.0,863.0,336.0,27.0,123.0
bre2_htl1,102.0,311.0,396.0,883.0,781.0,169.0,45.0,83.0,138.0,140.0,314.0,741.0,2820.0,217.0,252.0,135.0
nut2_arp9,102.0,205.0,690.0,1492.0,4000.0,3618.0,736.0,212.0,121.0,174.0,398.0,969.0,9255.0,8113.0,2353.0,1273.0
gcn5_pyk2,101.0,281.0,837.0,646.0,343.0,26.0,21.0,48.0,19.0,549.0,332.0,380.0,862.0,35.0,32.0,47.0
cac2_swd3,101.0,149.0,72.0,218.0,98.0,7.0,5.0,12.0,11.0,120.0,261.0,196.0,451.0,17.0,14.0,28.0
ldb7_hmt2,100.0,174.0,971.0,2792.0,15384.0,5235.0,635.0,86.0,73.0,221.0,518.0,1271.0,12142.0,2259.0,770.0,168.0
esa1_eaf5,100.0,35.0,90.0,275.0,720.0,828.0,295.0,8.0,14.0,25.0,15.0,83.0,488.0,187.0,15.0,16.0
nhp6a_ada2,99.0,47.0,55.0,36.0,51.0,1.0,5.0,4.0,81.0,47.0,25.0,14.0,10.0,10.0,12.0,6.0
swd3_arp9,97.0,292.0,292.0,309.0,842.0,59.0,30.0,29.0,22.0,17.0,100.0,220.0,1152.0,390.0,38.0,55.0
gcn5_hmt2,97.0,739.0,748.0,497.0,249.0,13.0,6.0,11.0,8.0,61.0,89.0,87.0,77.0,25.0,18.0,18.0
rpd3_sfh1,97.0,267.0,720.0,998.0,3005.0,3402.0,81.0,287.0,118.0,140.0,415.0,656.0,6038.0,7783.0,1685.0,247.0
vp16_vps71,96.0,123.0,82.0,108.0,129.0,380.0,1189.0,6159.0,71.0,62.0,60.0,63.0,176.0,1141.0,3670.0,12362.0
med7_vps71,96.0,3.0,74.0,82.0,25.0,16.0,3.0,1.0,0.0,67.0,32.0,19.0,150.0,3.0,0.0,4.0
sfh1_empty,96.0,76.0,119.0,100.0,187.0,238.0,889.0,1066.0,64.0,64.0,84.0,70.0,589.0,1738.0,3198.0,8200.0
ldb7_hat1,95.0,77.0,271.0,958.0,5807.0,5146.0,2344.0,877.0,77.0,225.0,271.0,606.0,7738.0,9880.0,4314.0,932.0
sus1_pyk2,93.0,238.0,231.0,461.0,1934.0,2970.0,117.0,121.0,138.0,431.0,200.0,356.0,5066.0,5978.0,1543.0,235.0
sus1_hhf2,93.0,112.0,125.0,617.0,2273.0,3352.0,1548.0,62.0,77.0,93.0,188.0,634.0,6663.0,9123.0,2331.0,165.0
htl1_nhp6a,92.0,116.0,159.0,204.0,322.0,17.0,22.0,18.0,181.0,166.0,230.0,416.0,822.0,33.0,37.0,30.0
ldb7_sus1,92.0,72.0,109.0,381.0,2378.0,5443.0,4439.0,3345.0,76.0,81.0,156.0,353.0,4454.0,19638.0,7866.0,5814.0
nhp6a_gcn5,91.0,66.0,43.0,42.0,114.0,2.0,5.0,4.0,40.0,41.0,19.0,32.0,46.0,9.0,10.0,10.0
hat1_hhf2,91.0,116.0,83.0,93.0,16.0,13.0,9.0,11.0,175.0,80.0,151.0,171.0,41.0,29.0,27.0,20.0
eaf5_vps71,91.0,0.0,14.0,56.0,194.0,220.0,70.0,11.0,1.0,5.0,18.0,28.0,79.0,275.0,4.0,5.0
ies5_htl1,90.0,103.0,94.0,236.0,336.0,245.0,92.0,28.0,134.0,24.0,81.0,138.0,725.0,456.0,177.0,25.0
hos2_snf11,89.0,92.0,245.0,396.0,644.0,1766.0,4913.0,4523.0,77.0,75.0,104.0,189.0,852.0,3714.0,6230.0,6671.0
nhp6a_rtt102,89.0,98.0,51.0,20.0,10.0,4.0,1.0,4.0,55.0,27.0,17.0,10.0,20.0,14.0,7.0,11.0
med7_arp9,89.0,627.0,1639.0,2288.0,1835.0,412.0,288.0,118.0,634.0,1128.0,1059.0,2248.0,4812.0,966.0,687.0,154.0
hos1_cdc36,88.0,156.0,388.0,471.0,742.0,116.0,16.0,7.0,91.0,273.0,178.0,363.0,1687.0,368.0,434.0,37.0
lge1_eaf3,87.0,90.0,205.0,311.0,346.0,356.0,239.0,13.0,278.0,65.0,216.0,291.0,701.0,2119.0,62.0,33.0
med7_rtt102,86.0,460.0,876.0,1120.0,973.0,173.0,43.0,49.0,200.0,364.0,737.0,1234.0,6695.0,1006.0,89.0,169.0
hhf2_esa1,85.0,336.0,127.0,116.0,40.0,20.0,14.0,18.0,351.0,256.0,249.0,302.0,89.0,45.0,33.0,37.0
hat1_vp16,85.0,209.0,393.0,853.0,1493.0,1814.0,1215.0,220.0,101.0,46.0,192.0,274.0,1821.0,1862.0,1230.0,469.0
mig1_snf11,85.0,125.0,376.0,804.0,642.0,160.0,171.0,159.0,72.0,120.0,205.0,167.0,527.0,392.0,240.0,169.0
ada2_rtt102,84.0,43.0,57.0,137.0,943.0,2039.0,1259.0,231.0,46.0,48.0,94.0,174.0,4276.0,12567.0,7460.0,1720.0
ies5_ldb7,84.0,66.0,169.0,292.0,222.0,98.0,52.0,20.0,95.0,155.0,168.0,361.0,1174.0,893.0,67.0,164.0
ies5_pyk1,83.0,219.0,339.0,439.0,825.0,122.0,14.0,7.0,62.0,481.0,392.0,466.0,1384.0,1586.0,18.0,13.0
DAM_tdh3,83.0,60.0,13.0,13.0,0.0,0.0,2.0,0.0,0.0,77.0,13.0,11.0,63.0,3.0,2.0,3.0
ldb7_arp9,83.0,73.0,137.0,370.0,1964.0,1247.0,72.0,329.0,144.0,138.0,231.0,624.0,8518.0,12563.0,2047.0,166.0
rpd3_med7,82.0,51.0,242.0,474.0,993.0,1620.0,1089.0,63.0,35.0,69.0,111.0,148.0,962.0,2003.0,167.0,75.0
snf11_hhf2,82.0,269.0,706.0,1241.0,3649.0,3079.0,642.0,121.0,150.0,328.0,578.0,1097.0,7198.0,6141.0,786.0,179.0
hos1_tdh3,82.0,495.0,174.0,243.0,75.0,4.0,7.0,6.0,202.0,31.0,144.0,199.0,24.0,92.0,3.0,87.0
htl1_rtt102,81.0,361.0,1214.0,1847.0,2742.0,89.0,70.0,72.0,256.0,1042.0,1487.0,2662.0,5653.0,650.0,153.0,444.0
arp6_nut2,81.0,99.0,38.0,123.0,20.0,268.0,11.0,11.0,56.0,152.0,154.0,84.0,967.0,83.0,26.0,77.0
sus1_nhp6a,81.0,6.0,25.0,45.0,183.0,471.0,420.0,127.0,23.0,25.0,14.0,69.0,647.0,2220.0,400.0,454.0
hos1_med4,81.0,263.0,536.0,1331.0,3038.0,1603.0,204.0,206.0,58.0,342.0,281.0,730.0,4105.0,2649.0,1337.0,147.0
eaf5_nhp6a,79.0,92.0,133.0,197.0,356.0,758.0,385.0,116.0,108.0,81.0,15.0,72.0,953.0,1696.0,698.0,317.0
cac2_arp6,79.0,20.0,136.0,304.0,104.0,51.0,180.0,45.0,346.0,110.0,408.0,359.0,1378.0,57.0,43.0,74.0
hos1_gcn5,79.0,16.0,78.0,319.0,777.0,369.0,17.0,17.0,19.0,14.0,45.0,182.0,603.0,651.0,26.0,32.0
nut2_ldb7,79.0,57.0,97.0,350.0,754.0,2259.0,1458.0,248.0,58.0,148.0,385.0,332.0,2161.0,5891.0,3184.0,578.0
nut2_cac2,78.0,182.0,345.0,828.0,2287.0,1790.0,1724.0,175.0,159.0,219.0,560.0,978.0,6716.0,5769.0,1411.0,557.0
hos1_sus1,77.0,182.0,369.0,508.0,1036.0,433.0,240.0,40.0,193.0,288.0,399.0,652.0,3324.0,1722.0,59.0,59.0
swd3_gcn5,77.0,52.0,99.0,264.0,1269.0,2733.0,2095.0,281.0,52.0,51.0,68.0,128.0,1321.0,4153.0,1709.0,195.0
hst2_eaf5,77.0,17.0,14.0,49.0,9.0,2.0,2.0,2.0,6.0,122.0,41.0,4.0,6.0,3.0,1.0,3.0
hst2_esa1,76.0,8.0,37.0,71.0,8.0,10.0,7.0,14.0,13.0,57.0,3.0,5.0,16.0,15.0,16.0,55.0
bre2_hst2,75.0,55.0,261.0,107.0,16.0,10.0,5.0,7.0,203.0,350.0,301.0,154.0,569.0,250.0,13.0,20.0
med7_ldb7,75.0,153.0,570.0,1610.0,2106.0,797.0,84.0,86.0,72.0,253.0,492.0,1240.0,5830.0,2873.0,366.0,154.0
ada2_spp1,75.0,125.0,219.0,305.0,1924.0,5310.0,2815.0,704.0,75.0,50.0,61.0,258.0,3861.0,7632.0,4663.0,1676.0
htl1_gcn5,75.0,200.0,486.0,1326.0,5176.0,2316.0,89.0,53.0,156.0,113.0,431.0,1348.0,8526.0,4354.0,225.0,249.0
med4_vps71,74.0,43.0,75.0,73.0,359.0,1394.0,3233.0,4743.0,49.0,42.0,54.0,51.0,335.0,1830.0,3140.0,2979.0
ldb7_bre2,74.0,80.0,320.0,634.0,4474.0,3068.0,997.0,56.0,63.0,103.0,110.0,574.0,5673.0,7384.0,2548.0,137.0
pyk1_cac2,74.0,9.0,211.0,138.0,61.0,13.0,7.0,9.0,177.0,42.0,240.0,105.0,80.0,14.0,305.0,17.0
vp16_eaf5,73.0,55.0,85.0,136.0,330.0,889.0,2820.0,7416.0,107.0,66.0,72.0,88.0,191.0,955.0,2559.0,11319.0
ldb7_vp16,73.0,120.0,229.0,243.0,1851.0,4124.0,8207.0,7201.0,49.0,69.0,51.0,68.0,683.0,2964.0,3679.0,5420.0
ldb7_ldb7,73.0,60.0,321.0,1418.0,9687.0,9850.0,3279.0,552.0,57.0,45.0,158.0,289.0,3624.0,8292.0,2499.0,615.0
ada2_esa1,73.0,55.0,85.0,160.0,1652.0,3426.0,2317.0,1186.0,75.0,109.0,97.0,204.0,5440.0,9802.0,6455.0,1232.0
ada2_swd3,73.0,54.0,75.0,155.0,1006.0,3266.0,2574.0,319.0,173.0,52.0,59.0,142.0,3765.0,9859.0,6398.0,1973.0
pyk2_arp9,72.0,954.0,770.0,296.0,198.0,35.0,46.0,43.0,1331.0,197.0,866.0,662.0,1007.0,230.0,389.0,804.0
