,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2
med4_hos2,216.0,444.0,527.0,366.0,530.0,106.0,313.0,220.0,307.0,328.0,329.0,429.0
dpd4_htl1,216.0,394.0,430.0,342.0,436.0,135.0,264.0,281.0,290.0,347.0,335.0,169.0
ies5_gapdh,215.0,306.0,255.0,205.0,261.0,103.0,1589.0,1311.0,1763.0,1582.0,1745.0,186.0
eaf5_mig1,214.0,420.0,621.0,295.0,445.0,133.0,2046.0,1439.0,2008.0,1754.0,2079.0,3282.0
sus1_hat1,214.0,875.0,852.0,731.0,891.0,115.0,1097.0,676.0,1148.0,1124.0,1194.0,1473.0
vps71_hmt2,214.0,1063.0,1243.0,1563.0,2477.0,2162.0,363.0,369.0,717.0,694.0,807.0,813.0
med7_spp1,213.0,284.0,391.0,287.0,472.0,45.0,50.0,57.0,260.0,201.0,197.0,56.0
hmt2_gcn5,213.0,1426.0,1745.0,1741.0,3702.0,8207.0,267.0,236.0,274.0,308.0,348.0,246.0
nhp6a_eaf3,212.0,269.0,427.0,365.0,355.0,29.0,367.0,144.0,231.0,306.0,347.0,278.0
hhf2_srb7,212.0,374.0,253.0,273.0,307.0,59.0,454.0,205.0,422.0,365.0,331.0,67.0
hos2_gapdh,211.0,448.0,650.0,480.0,581.0,376.0,1474.0,838.0,1247.0,1198.0,1072.0,517.0
mig1_gapdh,211.0,448.0,479.0,344.0,453.0,68.0,566.0,425.0,585.0,758.0,819.0,155.0
tdh3_swd3,210.0,243.0,248.0,171.0,252.0,221.0,332.0,195.0,346.0,327.0,324.0,213.0
med4_hst2,210.0,179.0,415.0,351.0,307.0,414.0,43.0,133.0,137.0,80.0,109.0,42.0
pyk2_gapdh,210.0,396.0,435.0,316.0,544.0,162.0,813.0,479.0,614.0,552.0,698.0,213.0
swc5_hat1,210.0,418.0,615.0,490.0,654.0,118.0,573.0,552.0,711.0,773.0,796.0,206.0
nhp6a_tdh3,209.0,190.0,206.0,279.0,279.0,36.0,164.0,41.0,103.0,126.0,39.0,16.0
hhf2_med4,208.0,683.0,221.0,251.0,352.0,119.0,580.0,449.0,405.0,439.0,453.0,97.0
eaf5_nhp6a,207.0,187.0,262.0,224.0,330.0,97.0,88.0,53.0,195.0,159.0,184.0,506.0
sus1_gapdh,206.0,164.0,242.0,174.0,247.0,118.0,1089.0,892.0,1133.0,1859.0,1284.0,222.0
empty_tdh3,206.0,509.0,564.0,325.0,541.0,107.0,892.0,384.0,577.0,522.0,550.0,107.0
pyk1_med4,205.0,301.0,368.0,312.0,428.0,236.0,323.0,362.0,363.0,344.0,399.0,291.0
hst2_gapdh,205.0,291.0,350.0,352.0,320.0,42.0,201.0,138.0,304.0,307.0,266.0,41.0
pyk2_srb7,205.0,353.0,420.0,433.0,700.0,573.0,417.0,529.0,540.0,397.0,684.0,213.0
nhp6a_ies5,205.0,889.0,706.0,574.0,611.0,92.0,1738.0,1084.0,2833.0,1559.0,1408.0,251.0
vp16_arp9,203.0,397.0,392.0,286.0,520.0,247.0,1394.0,1173.0,1856.0,1480.0,1375.0,611.0
esa1_sir2,203.0,271.0,430.0,306.0,332.0,33.0,36.0,27.0,36.0,31.0,36.0,25.0
sus1_rpd3,202.0,158.0,213.0,231.0,361.0,138.0,286.0,248.0,377.0,319.0,326.0,57.0
rtt102_bre2,202.0,205.0,358.0,223.0,346.0,124.0,881.0,973.0,712.0,807.0,1061.0,201.0
hos2_med7,201.0,250.0,339.0,200.0,229.0,87.0,531.0,883.0,366.0,408.0,570.0,699.0
hos1_lge1,201.0,227.0,233.0,117.0,199.0,80.0,944.0,803.0,740.0,928.0,1187.0,268.0
swc5_btt1,200.0,226.0,261.0,220.0,273.0,92.0,847.0,837.0,1012.0,857.0,1098.0,174.0
nut2_pyk2,200.0,203.0,262.0,288.0,294.0,135.0,1338.0,1083.0,1106.0,1160.0,1145.0,161.0
esa1_sus1,200.0,525.0,532.0,428.0,519.0,206.0,1408.0,855.0,1265.0,1360.0,1269.0,1025.0
tdh3_eaf5,199.0,259.0,251.0,190.0,255.0,168.0,479.0,313.0,635.0,674.0,684.0,230.0
med4_cac2,199.0,503.0,640.0,495.0,774.0,469.0,1185.0,957.0,1089.0,1179.0,1342.0,170.0
empty_swc5,198.0,493.0,419.0,318.0,559.0,181.0,299.0,624.0,608.0,897.0,969.0,118.0
hos2_med4,198.0,219.0,279.0,221.0,324.0,272.0,1464.0,1268.0,1183.0,1382.0,1348.0,147.0
pyk2_sus1,198.0,338.0,361.0,312.0,381.0,158.0,832.0,877.0,926.0,729.0,1032.0,229.0
dpd4_eaf3,198.0,394.0,463.0,450.0,536.0,465.0,1607.0,762.0,1693.0,1289.0,1238.0,226.0
empty_pyk1,198.0,325.0,476.0,369.0,520.0,96.0,683.0,382.0,542.0,1242.0,1070.0,807.0
hst2_srb7,197.0,328.0,311.0,235.0,449.0,335.0,282.0,285.0,713.0,759.0,772.0,46.0
lge1_snf11,197.0,274.0,247.0,194.0,309.0,106.0,740.0,590.0,514.0,470.0,564.0,111.0
bre2_hmt2,197.0,352.0,449.0,525.0,474.0,102.0,887.0,477.0,950.0,915.0,980.0,119.0
rpd3_dpd4,197.0,150.0,212.0,158.0,279.0,85.0,626.0,494.0,684.0,625.0,567.0,94.0
dpd4_bre2,196.0,308.0,511.0,347.0,485.0,227.0,770.0,387.0,618.0,566.0,873.0,129.0
med7_arp9,196.0,433.0,388.0,179.0,376.0,174.0,516.0,223.0,361.0,291.0,281.0,241.0
cac2_swc5,195.0,379.0,360.0,419.0,565.0,114.0,962.0,583.0,1036.0,714.0,645.0,296.0
sir2_htl1,194.0,300.0,314.0,261.0,272.0,24.0,98.0,97.0,193.0,190.0,125.0,33.0
sus1_hmt2,194.0,296.0,490.0,301.0,236.0,47.0,202.0,125.0,164.0,88.0,161.0,46.0
ldb7_ldb7,193.0,208.0,211.0,254.0,316.0,50.0,124.0,90.0,245.0,200.0,195.0,78.0
rtt102_hos2,193.0,349.0,468.0,280.0,354.0,185.0,1011.0,555.0,1146.0,872.0,896.0,175.0
hat2_med4,191.0,421.0,523.0,376.0,478.0,88.0,210.0,269.0,377.0,214.0,350.0,114.0
pyk1_sfh1,190.0,231.0,240.0,182.0,223.0,171.0,305.0,429.0,503.0,417.0,469.0,238.0
cac2_hmt2,189.0,232.0,264.0,256.0,268.0,143.0,320.0,661.0,539.0,442.0,466.0,195.0
hst2_swc5,189.0,254.0,399.0,283.0,286.0,129.0,344.0,385.0,595.0,383.0,484.0,154.0
med7_gcn5,188.0,273.0,477.0,366.0,512.0,79.0,441.0,362.0,668.0,486.0,569.0,86.0
bre2_tdh3,188.0,325.0,282.0,322.0,504.0,846.0,366.0,463.0,345.0,243.0,399.0,85.0
med4_gcn5,188.0,329.0,426.0,229.0,381.0,187.0,901.0,841.0,981.0,855.0,1215.0,175.0
ada2_bre2,187.0,298.0,260.0,251.0,251.0,97.0,733.0,606.0,765.0,635.0,749.0,660.0
ada2_ada2,187.0,379.0,350.0,280.0,380.0,56.0,189.0,334.0,218.0,151.0,282.0,80.0
sus1_hat2,186.0,478.0,467.0,282.0,442.0,124.0,943.0,1107.0,1480.0,1238.0,1304.0,1229.0
bre2_eaf3,186.0,160.0,198.0,171.0,155.0,61.0,114.0,182.0,241.0,219.0,399.0,5908.0
med7_bre2,185.0,431.0,562.0,338.0,230.0,56.0,148.0,61.0,182.0,182.0,212.0,54.0
htl1_htl1,184.0,391.0,370.0,260.0,410.0,170.0,376.0,627.0,718.0,874.0,1297.0,540.0
rtt102_hst2,184.0,161.0,300.0,188.0,300.0,75.0,330.0,273.0,584.0,361.0,477.0,89.0
hmt2_cdc36,184.0,234.0,210.0,144.0,233.0,194.0,220.0,206.0,248.0,208.0,252.0,230.0
hda1_srb7,183.0,229.0,227.0,160.0,198.0,16.0,31.0,26.0,34.0,29.0,24.0,27.0
esa1_empty,183.0,560.0,471.0,445.0,743.0,152.0,746.0,448.0,688.0,434.0,446.0,121.0
sus1_ies5,183.0,226.0,220.0,123.0,225.0,88.0,746.0,615.0,962.0,615.0,603.0,86.0
nut2_esa1,183.0,319.0,380.0,244.0,445.0,117.0,84.0,46.0,87.0,57.0,92.0,116.0
esa1_sfh1,182.0,265.0,293.0,247.0,368.0,358.0,717.0,627.0,861.0,999.0,1087.0,230.0
esa1_cdc36,182.0,350.0,406.0,261.0,386.0,184.0,1038.0,1130.0,959.0,1306.0,1444.0,216.0
htl1_ldb7,182.0,337.0,505.0,438.0,843.0,181.0,603.0,607.0,804.0,1048.0,1412.0,239.0
med4_ies5,182.0,469.0,609.0,358.0,398.0,131.0,404.0,349.0,490.0,2718.0,470.0,307.0
pyk1_sus1,182.0,214.0,208.0,157.0,200.0,175.0,406.0,359.0,519.0,389.0,499.0,518.0
nhp10_rtt102,181.0,324.0,338.0,290.0,252.0,46.0,372.0,178.0,127.0,132.0,292.0,58.0
swc5_ldb7,181.0,247.0,296.0,300.0,537.0,131.0,403.0,518.0,878.0,635.0,1346.0,222.0
spp1_med4,180.0,327.0,311.0,200.0,285.0,80.0,369.0,231.0,450.0,516.0,339.0,108.0
rtt102_arp6,179.0,740.0,274.0,278.0,402.0,165.0,246.0,147.0,339.0,192.0,217.0,93.0
gapdh_ldb7,179.0,386.0,321.0,303.0,515.0,152.0,336.0,184.0,449.0,395.0,449.0,185.0
sus1_cdc36,179.0,201.0,227.0,166.0,259.0,156.0,1454.0,1535.0,1948.0,3338.0,2136.0,2451.0
nhp10_nut2,178.0,375.0,402.0,212.0,320.0,96.0,1331.0,858.0,1578.0,1253.0,1076.0,133.0
pyk2_mig1,177.0,213.0,495.0,308.0,362.0,58.0,133.0,248.0,168.0,196.0,212.0,79.0
med7_pyk2,176.0,438.0,526.0,468.0,630.0,517.0,679.0,646.0,757.0,621.0,862.0,132.0
ies5_gcn5,176.0,160.0,174.0,116.0,256.0,65.0,407.0,672.0,762.0,441.0,675.0,911.0
swc5_gcn5,176.0,217.0,301.0,241.0,323.0,295.0,175.0,968.0,629.0,226.0,285.0,199.0
ada2_cac2,176.0,480.0,372.0,384.0,418.0,46.0,920.0,485.0,1117.0,651.0,713.0,70.0
cac2_gcn5,175.0,271.0,246.0,224.0,341.0,91.0,779.0,411.0,918.0,904.0,872.0,173.0
rtt102_nhp10,175.0,177.0,307.0,179.0,219.0,134.0,1010.0,636.0,782.0,766.0,660.0,230.0
htl1_sus1,174.0,253.0,309.0,234.0,275.0,85.0,822.0,1163.0,1233.0,627.0,886.0,126.0
htl1_bre2,174.0,408.0,557.0,439.0,435.0,110.0,801.0,878.0,689.0,1066.0,1101.0,515.0
vps71_vp16,174.0,187.0,265.0,309.0,556.0,195.0,1215.0,574.0,947.0,851.0,702.0,136.0
swc5_ies5,174.0,220.0,190.0,109.0,160.0,90.0,1878.0,1743.0,2223.0,1453.0,1093.0,139.0
srb7_swd3,173.0,300.0,512.0,392.0,524.0,65.0,137.0,141.0,150.0,125.0,297.0,114.0
ada2_rpd3,173.0,478.0,367.0,319.0,451.0,197.0,1310.0,965.0,1201.0,1238.0,1382.0,1461.0
ldb7_ies5,172.0,302.0,417.0,365.0,293.0,97.0,373.0,147.0,512.0,399.0,145.0,67.0
mig1_med7,172.0,256.0,364.0,309.0,594.0,129.0,712.0,433.0,1044.0,793.0,934.0,101.0
nhp10_sus1,171.0,318.0,537.0,256.0,392.0,96.0,281.0,642.0,931.0,673.0,718.0,120.0
vps71_ada2,171.0,62.0,87.0,67.0,121.0,6.0,14.0,43.0,34.0,54.0,120.0,64.0
med4_spp1,171.0,214.0,357.0,395.0,714.0,221.0,342.0,224.0,352.0,338.0,283.0,114.0
vp16_spp1,171.0,519.0,361.0,296.0,536.0,95.0,623.0,637.0,663.0,657.0,1066.0,101.0
nhp10_btt1,170.0,380.0,566.0,330.0,384.0,108.0,485.0,275.0,629.0,430.0,820.0,154.0
nhp6a_hat2,170.0,189.0,240.0,193.0,318.0,127.0,430.0,738.0,600.0,454.0,712.0,60.0
lge1_ies5,170.0,335.0,321.0,204.0,197.0,102.0,35.0,31.0,36.0,29.0,47.0,24.0
ada2_rtt102,169.0,219.0,225.0,204.0,353.0,44.0,59.0,31.0,105.0,81.0,104.0,38.0
nhp10_htl1,169.0,244.0,275.0,162.0,292.0,87.0,526.0,229.0,610.0,549.0,648.0,99.0
swc5_cdc36,168.0,313.0,425.0,304.0,481.0,63.0,64.0,64.0,82.0,77.0,62.0,57.0
btt1_nhp10,168.0,399.0,271.0,140.0,263.0,69.0,459.0,656.0,702.0,578.0,595.0,84.0
arp6_vp16,167.0,195.0,214.0,113.0,187.0,136.0,187.0,151.0,193.0,199.0,236.0,173.0
vps71_empty,165.0,377.0,371.0,319.0,401.0,103.0,370.0,229.0,346.0,490.0,244.0,95.0
mig1_sir2,165.0,167.0,241.0,260.0,197.0,14.0,37.0,143.0,20.0,72.0,186.0,19.0
sus1_hhf2,165.0,399.0,267.0,228.0,278.0,79.0,447.0,721.0,513.0,597.0,523.0,94.0
swd3_vp16,165.0,208.0,161.0,138.0,169.0,78.0,167.0,182.0,248.0,293.0,475.0,59.0
nhp6a_sus1,165.0,321.0,321.0,258.0,258.0,64.0,365.0,473.0,1159.0,1286.0,1253.0,3602.0
gapdh_nhp6a,165.0,211.0,300.0,197.0,302.0,140.0,80.0,104.0,116.0,117.0,113.0,97.0
spp1_hmt2,164.0,350.0,444.0,346.0,708.0,144.0,540.0,295.0,387.0,306.0,448.0,699.0
rtt102_cac2,164.0,246.0,287.0,251.0,237.0,103.0,678.0,504.0,632.0,564.0,709.0,2762.0
mig1_ldb7,164.0,171.0,242.0,260.0,322.0,225.0,216.0,194.0,302.0,329.0,318.0,47.0
hst2_eaf3,163.0,107.0,64.0,81.0,105.0,23.0,239.0,212.0,175.0,288.0,346.0,134.0
gapdh_pyk2,163.0,235.0,190.0,167.0,153.0,149.0,202.0,211.0,250.0,252.0,307.0,201.0
vps71_gapdh,163.0,207.0,286.0,218.0,243.0,70.0,480.0,457.0,574.0,640.0,499.0,89.0
swc5_med7,162.0,278.0,223.0,275.0,297.0,88.0,821.0,902.0,762.0,697.0,943.0,110.0
nhp10_ies5,162.0,242.0,250.0,268.0,303.0,67.0,444.0,410.0,501.0,449.0,380.0,106.0
rtt102_pyk1,162.0,235.0,214.0,162.0,168.0,154.0,749.0,584.0,671.0,834.0,993.0,259.0
hos2_sfh1,161.0,272.0,473.0,456.0,480.0,141.0,275.0,241.0,320.0,222.0,351.0,97.0
DAM_gapdh,161.0,250.0,247.0,262.0,342.0,467.0,516.0,286.0,404.0,397.0,506.0,152.0
snf11_esa1,160.0,147.0,258.0,234.0,196.0,254.0,1160.0,1273.0,745.0,1198.0,1131.0,86.0
med7_cdc36,159.0,449.0,698.0,394.0,707.0,61.0,56.0,60.0,70.0,69.0,92.0,78.0
spp1_sfh1,159.0,428.0,538.0,358.0,364.0,110.0,1131.0,820.0,805.0,643.0,840.0,581.0
ies5_bre2,158.0,430.0,361.0,197.0,209.0,24.0,26.0,11.0,31.0,30.0,36.0,27.0
cac2_nhp6a,156.0,175.0,406.0,323.0,278.0,34.0,78.0,129.0,141.0,104.0,140.0,58.0
esa1_DAM,156.0,383.0,392.0,469.0,870.0,537.0,360.0,252.0,467.0,315.0,557.0,1317.0
ldb7_vp16,156.0,150.0,173.0,107.0,160.0,121.0,165.0,143.0,184.0,155.0,196.0,173.0
gcn5_sfh1,156.0,366.0,502.0,365.0,562.0,44.0,51.0,30.0,54.0,41.0,51.0,55.0
empty_esa1,156.0,227.0,225.0,157.0,191.0,23.0,28.0,47.0,57.0,73.0,196.0,129.0
srb7_esa1,155.0,386.0,305.0,156.0,285.0,137.0,734.0,449.0,571.0,600.0,538.0,118.0
gapdh_htl1,153.0,225.0,264.0,169.0,191.0,155.0,364.0,353.0,298.0,461.0,628.0,845.0
nut2_ldb7,153.0,399.0,328.0,354.0,552.0,249.0,238.0,154.0,190.0,295.0,472.0,62.0
empty_ada2,152.0,266.0,654.0,496.0,428.0,94.0,360.0,402.0,482.0,315.0,526.0,113.0
srb7_hos1,151.0,163.0,274.0,222.0,300.0,131.0,1247.0,761.0,830.0,1013.0,1045.0,141.0
dpd4_spp1,151.0,201.0,271.0,247.0,440.0,88.0,282.0,279.0,363.0,340.0,316.0,114.0
nhp10_hmt2,151.0,146.0,233.0,111.0,163.0,106.0,465.0,488.0,544.0,743.0,729.0,120.0
eaf5_htl1,151.0,104.0,75.0,104.0,110.0,17.0,151.0,128.0,139.0,145.0,225.0,20.0
empty_cdc36,150.0,738.0,695.0,461.0,755.0,155.0,949.0,1241.0,982.0,1169.0,907.0,185.0
gcn5_hmt2,150.0,127.0,182.0,139.0,173.0,26.0,70.0,88.0,131.0,185.0,119.0,78.0
esa1_pyk2,148.0,143.0,259.0,189.0,152.0,96.0,425.0,357.0,483.0,479.0,474.0,1075.0
nhp10_hat2,148.0,295.0,332.0,368.0,257.0,105.0,441.0,660.0,1062.0,742.0,633.0,375.0
gapdh_mig1,148.0,153.0,186.0,111.0,207.0,134.0,290.0,397.0,530.0,498.0,606.0,726.0
nhp6a_srb7,148.0,470.0,427.0,232.0,638.0,283.0,459.0,180.0,727.0,206.0,409.0,59.0
pyk2_med4,147.0,220.0,326.0,227.0,257.0,79.0,229.0,87.0,181.0,113.0,120.0,103.0
swd3_dpd4,147.0,265.0,277.0,306.0,315.0,99.0,542.0,255.0,436.0,608.0,827.0,1050.0
mig1_hat1,146.0,260.0,356.0,332.0,397.0,57.0,580.0,533.0,768.0,560.0,753.0,70.0
bre2_arp9,146.0,195.0,185.0,137.0,201.0,105.0,502.0,496.0,495.0,481.0,465.0,1472.0
srb7_sir2,145.0,164.0,174.0,122.0,182.0,65.0,177.0,85.0,93.0,140.0,102.0,75.0
hat1_dpd4,145.0,219.0,256.0,195.0,211.0,87.0,346.0,439.0,1105.0,587.0,963.0,1170.0
bre2_DAM,144.0,274.0,465.0,285.0,573.0,78.0,227.0,243.0,350.0,295.0,423.0,1058.0
nhp10_pyk1,144.0,223.0,340.0,243.0,221.0,40.0,197.0,49.0,287.0,103.0,160.0,65.0
nhp6a_hat1,143.0,411.0,431.0,292.0,435.0,91.0,764.0,961.0,1303.0,1022.0,1209.0,586.0
nhp10_spp1,142.0,154.0,275.0,146.0,196.0,49.0,390.0,486.0,421.0,410.0,1090.0,63.0
hhf2_gapdh,142.0,147.0,98.0,83.0,143.0,56.0,224.0,324.0,274.0,256.0,315.0,59.0
cac2_mig1,142.0,237.0,252.0,149.0,272.0,650.0,922.0,658.0,1331.0,1146.0,1234.0,1558.0
bre2_bre2,142.0,194.0,301.0,228.0,502.0,181.0,187.0,293.0,293.0,601.0,275.0,67.0
hmt2_nut2,141.0,298.0,481.0,311.0,371.0,91.0,405.0,338.0,408.0,479.0,501.0,105.0
eaf3_snf11,140.0,184.0,203.0,159.0,117.0,30.0,983.0,559.0,449.0,316.0,409.0,43.0
pyk2_rpd3,140.0,392.0,447.0,399.0,471.0,37.0,73.0,57.0,97.0,83.0,134.0,48.0
empty_bre2,139.0,616.0,289.0,314.0,450.0,56.0,64.0,112.0,142.0,303.0,525.0,294.0
eaf5_cdc36,139.0,171.0,151.0,93.0,159.0,117.0,380.0,140.0,202.0,238.0,304.0,136.0
gapdh_bre2,139.0,232.0,320.0,329.0,328.0,88.0,108.0,118.0,112.0,92.0,115.0,119.0
sus1_DAM,139.0,311.0,327.0,318.0,561.0,241.0,589.0,1012.0,880.0,665.0,1043.0,1905.0
ldb7_cdc36,139.0,165.0,186.0,116.0,183.0,128.0,168.0,170.0,211.0,162.0,242.0,199.0
empty_hos1,139.0,106.0,126.0,96.0,206.0,48.0,392.0,436.0,487.0,444.0,847.0,97.0
pyk2_eaf3,139.0,230.0,292.0,144.0,205.0,73.0,647.0,429.0,445.0,492.0,684.0,95.0
vp16_hst2,139.0,170.0,192.0,140.0,188.0,36.0,342.0,296.0,345.0,287.0,344.0,452.0
hhf2_ies5,139.0,94.0,76.0,44.0,81.0,27.0,19.0,23.0,34.0,22.0,27.0,19.0
srb7_vps71,139.0,127.0,230.0,120.0,155.0,42.0,176.0,114.0,180.0,133.0,175.0,47.0
eaf5_pyk1,139.0,147.0,188.0,205.0,218.0,38.0,843.0,331.0,265.0,367.0,604.0,104.0
swc5_pyk2,139.0,240.0,125.0,86.0,110.0,32.0,219.0,118.0,169.0,161.0,272.0,62.0
pyk1_hat1,138.0,203.0,213.0,170.0,187.0,123.0,189.0,175.0,343.0,327.0,393.0,138.0
ada2_gcn5,137.0,260.0,257.0,138.0,240.0,46.0,231.0,233.0,175.0,320.0,447.0,82.0
gapdh_rpd3,137.0,142.0,186.0,97.0,152.0,115.0,328.0,272.0,442.0,384.0,412.0,336.0
swc5_pyk1,136.0,273.0,429.0,218.0,362.0,68.0,246.0,131.0,199.0,279.0,339.0,173.0
gapdh_hat2,136.0,195.0,196.0,157.0,171.0,152.0,1107.0,633.0,823.0,754.0,848.0,183.0
spp1_med7,135.0,168.0,199.0,217.0,371.0,81.0,183.0,204.0,273.0,218.0,296.0,66.0
hos2_rpd3,135.0,231.0,264.0,195.0,330.0,70.0,2636.0,296.0,622.0,447.0,518.0,97.0
empty_ldb7,135.0,332.0,414.0,387.0,573.0,277.0,910.0,601.0,1202.0,1130.0,1817.0,567.0
sus1_eaf3,134.0,243.0,384.0,360.0,288.0,57.0,564.0,460.0,715.0,582.0,578.0,366.0
mig1_spp1,133.0,50.0,44.0,79.0,85.0,15.0,18.0,19.0,23.0,19.0,25.0,18.0
rpd3_snf11,133.0,180.0,204.0,225.0,227.0,67.0,193.0,304.0,229.0,283.0,417.0,83.0
hst2_med4,133.0,238.0,265.0,194.0,202.0,71.0,873.0,743.0,1246.0,915.0,1190.0,82.0
esa1_nut2,133.0,210.0,145.0,171.0,224.0,58.0,446.0,854.0,782.0,877.0,1113.0,85.0
swc5_nhp6a,133.0,151.0,153.0,143.0,286.0,36.0,137.0,206.0,266.0,133.0,184.0,36.0
nut2_pyk1,132.0,197.0,231.0,136.0,172.0,75.0,427.0,441.0,472.0,545.0,790.0,77.0
pyk2_vp16,131.0,270.0,377.0,243.0,297.0,139.0,355.0,434.0,161.0,301.0,234.0,121.0
esa1_tdh3,131.0,115.0,193.0,95.0,139.0,62.0,145.0,61.0,111.0,131.0,172.0,55.0
nhp6a_ldb7,131.0,132.0,222.0,167.0,356.0,42.0,405.0,241.0,414.0,440.0,697.0,40.0
hmt2_sus1,131.0,152.0,160.0,90.0,149.0,124.0,489.0,258.0,592.0,689.0,2130.0,151.0
nhp6a_lge1,131.0,451.0,440.0,358.0,408.0,74.0,804.0,965.0,995.0,609.0,887.0,142.0
eaf5_empty,130.0,275.0,267.0,339.0,458.0,190.0,451.0,287.0,300.0,338.0,388.0,136.0
cac2_btt1,129.0,191.0,174.0,187.0,230.0,166.0,443.0,192.0,498.0,322.0,269.0,266.0
sir2_arp6,129.0,157.0,276.0,78.0,141.0,23.0,34.0,22.0,35.0,26.0,44.0,30.0
hos2_DAM,129.0,222.0,414.0,201.0,420.0,95.0,815.0,772.0,1073.0,1141.0,1455.0,840.0
empty_gcn5,129.0,407.0,471.0,369.0,622.0,155.0,536.0,411.0,401.0,365.0,518.0,91.0
vp16_tdh3,129.0,210.0,330.0,278.0,332.0,167.0,537.0,316.0,706.0,443.0,670.0,461.0
med7_nhp10,129.0,67.0,132.0,114.0,96.0,31.0,473.0,515.0,345.0,417.0,243.0,48.0
btt1_cac2,129.0,141.0,249.0,176.0,288.0,220.0,792.0,970.0,1253.0,1268.0,1670.0,1538.0
nhp10_ldb7,128.0,209.0,392.0,262.0,467.0,135.0,392.0,746.0,1253.0,1059.0,1486.0,188.0
dpd4_hst2,128.0,216.0,198.0,167.0,152.0,64.0,158.0,173.0,294.0,187.0,234.0,70.0
ies5_hat2,128.0,225.0,234.0,249.0,321.0,43.0,44.0,81.0,72.0,83.0,174.0,162.0
swd3_sir2,128.0,300.0,421.0,401.0,385.0,29.0,41.0,36.0,40.0,37.0,48.0,44.0
esa1_ldb7,126.0,246.0,343.0,321.0,356.0,261.0,1015.0,723.0,1236.0,1509.0,1982.0,1069.0
bre2_sir2,126.0,299.0,203.0,350.0,391.0,30.0,32.0,23.0,30.0,28.0,24.0,22.0
hst2_sfh1,125.0,171.0,146.0,192.0,268.0,136.0,530.0,186.0,352.0,492.0,374.0,840.0
lge1_med4,125.0,254.0,250.0,164.0,216.0,71.0,206.0,248.0,304.0,251.0,265.0,47.0
nut2_btt1,125.0,304.0,210.0,151.0,234.0,60.0,72.0,192.0,334.0,179.0,245.0,56.0
hda1_dpd4,125.0,280.0,454.0,263.0,459.0,117.0,117.0,116.0,169.0,199.0,288.0,123.0
eaf5_swc5,124.0,222.0,343.0,200.0,163.0,76.0,743.0,911.0,690.0,370.0,686.0,63.0
rtt102_swd3,123.0,158.0,204.0,82.0,167.0,68.0,83.0,74.0,93.0,108.0,105.0,104.0
ldb7_gapdh,123.0,223.0,207.0,184.0,174.0,259.0,284.0,297.0,417.0,398.0,452.0,85.0
bre2_cac2,122.0,148.0,230.0,200.0,211.0,113.0,1041.0,1060.0,1295.0,1253.0,1205.0,82.0
hos1_sfh1,122.0,126.0,257.0,182.0,299.0,76.0,431.0,298.0,555.0,513.0,782.0,89.0
ada2_arp9,122.0,187.0,182.0,111.0,241.0,70.0,382.0,272.0,473.0,325.0,497.0,94.0
ldb7_hat1,121.0,129.0,151.0,84.0,130.0,126.0,1125.0,691.0,1991.0,1525.0,1216.0,358.0
cac2_ldb7,121.0,492.0,485.0,399.0,680.0,275.0,306.0,307.0,515.0,737.0,1072.0,83.0
hmt2_sfh1,121.0,712.0,297.0,212.0,329.0,91.0,134.0,197.0,245.0,197.0,260.0,134.0
hos1_sus1,120.0,239.0,363.0,295.0,287.0,86.0,247.0,238.0,225.0,299.0,339.0,44.0
med7_sir2,120.0,318.0,382.0,264.0,251.0,24.0,33.0,30.0,32.0,23.0,23.0,22.0
eaf3_vp16,120.0,168.0,203.0,159.0,248.0,78.0,1310.0,697.0,1125.0,929.0,1155.0,124.0
esa1_eaf5,119.0,148.0,121.0,80.0,108.0,106.0,134.0,119.0,134.0,132.0,126.0,141.0
pyk2_nhp6a,119.0,228.0,151.0,260.0,168.0,38.0,55.0,43.0,72.0,146.0,128.0,35.0
empty_rtt102,118.0,323.0,289.0,209.0,295.0,190.0,70.0,116.0,78.0,145.0,117.0,57.0
empty_spp1,118.0,138.0,199.0,204.0,240.0,54.0,459.0,366.0,487.0,439.0,424.0,217.0
vp16_hhf2,118.0,314.0,587.0,317.0,485.0,107.0,873.0,380.0,616.0,627.0,626.0,87.0
snf11_ada2,118.0,205.0,254.0,190.0,178.0,102.0,966.0,1305.0,1755.0,1030.0,1105.0,143.0
snf11_hos2,117.0,430.0,499.0,335.0,289.0,74.0,1569.0,680.0,1137.0,997.0,577.0,1454.0
empty_DAM,117.0,322.0,380.0,341.0,552.0,68.0,843.0,853.0,1046.0,625.0,1392.0,1756.0
sir2_tdh3,116.0,353.0,218.0,209.0,179.0,74.0,97.0,80.0,93.0,83.0,103.0,96.0
med7_htl1,115.0,558.0,457.0,400.0,404.0,57.0,474.0,351.0,548.0,368.0,715.0,303.0
srb7_spp1,115.0,175.0,147.0,127.0,200.0,78.0,233.0,119.0,237.0,273.0,374.0,77.0
ada2_spp1,115.0,213.0,309.0,192.0,196.0,76.0,388.0,256.0,365.0,250.0,268.0,94.0
pyk1_lge1,114.0,153.0,163.0,150.0,160.0,85.0,482.0,306.0,351.0,379.0,441.0,111.0
