,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin7_rep1,bin8_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,bin7_rep2,bin8_rep2
empty_hat1,1066.0,1025.0,1557.0,828.0,305.0,214.0,171.0,258.0,905.0,1498.0,1178.0,698.0,386.0,252.0,235.0,183.0
srb7_arp9,1062.0,1146.0,1631.0,594.0,331.0,283.0,284.0,272.0,1076.0,1300.0,1369.0,610.0,718.0,513.0,241.0,279.0
hmt2_hat1,1057.0,1152.0,1579.0,652.0,454.0,406.0,417.0,638.0,896.0,1844.0,1555.0,747.0,576.0,638.0,531.0,521.0
nut2_med4,1038.0,1009.0,1617.0,2058.0,3778.0,6011.0,1866.0,5413.0,1047.0,1035.0,1367.0,2074.0,5416.0,5350.0,1533.0,1227.0
nut2_srb7,1034.0,1291.0,2208.0,1491.0,1018.0,499.0,529.0,482.0,1788.0,1570.0,2477.0,2062.0,1444.0,490.0,401.0,568.0
htl1_pyk2,1033.0,837.0,1250.0,378.0,216.0,175.0,182.0,251.0,1479.0,1380.0,990.0,253.0,230.0,305.0,205.0,245.0
med4_pyk1,1022.0,1139.0,683.0,317.0,76.0,66.0,42.0,62.0,495.0,514.0,339.0,116.0,80.0,77.0,56.0,50.0
ada2_hat1,1022.0,728.0,1036.0,563.0,344.0,258.0,229.0,1195.0,2008.0,1459.0,1170.0,425.0,428.0,364.0,255.0,237.0
snf11_rpd3,1021.0,814.0,922.0,611.0,473.0,412.0,372.0,533.0,2632.0,1815.0,1570.0,779.0,529.0,454.0,443.0,452.0
swc5_swc5,1014.0,864.0,1130.0,496.0,257.0,164.0,174.0,238.0,1109.0,1073.0,1050.0,323.0,211.0,227.0,240.0,398.0
dpd4_rtt102,999.0,976.0,1887.0,3587.0,2048.0,995.0,444.0,1305.0,507.0,842.0,1068.0,1158.0,925.0,346.0,302.0,344.0
tdh3_ada2,996.0,1045.0,4845.0,10267.0,7459.0,1004.0,461.0,625.0,1182.0,1756.0,4015.0,8333.0,8128.0,833.0,538.0,551.0
hmt2_mig1,994.0,660.0,284.0,62.0,37.0,30.0,31.0,61.0,557.0,525.0,128.0,62.0,49.0,46.0,38.0,46.0
tdh3_htl1,994.0,1553.0,6640.0,9041.0,7923.0,1056.0,743.0,1089.0,888.0,1522.0,4695.0,12998.0,10576.0,1143.0,840.0,909.0
btt1_med7,988.0,1011.0,2669.0,5164.0,4844.0,1278.0,1015.0,932.0,1103.0,1452.0,2893.0,6396.0,10105.0,1398.0,771.0,839.0
med4_vp16,980.0,1038.0,1679.0,1896.0,3461.0,5498.0,3152.0,4384.0,1166.0,1156.0,1998.0,3443.0,7663.0,9634.0,5527.0,7229.0
spp1_srb7,979.0,728.0,1478.0,844.0,358.0,230.0,217.0,445.0,1210.0,1549.0,1471.0,664.0,469.0,279.0,290.0,253.0
ldb7_gapdh,978.0,505.0,480.0,110.0,116.0,62.0,64.0,80.0,336.0,290.0,101.0,56.0,69.0,67.0,56.0,60.0
hos2_empty,976.0,693.0,1084.0,581.0,313.0,176.0,210.0,223.0,919.0,861.0,870.0,457.0,316.0,242.0,146.0,188.0
srb7_sus1,974.0,1202.0,3218.0,4742.0,4570.0,4426.0,565.0,1357.0,1311.0,1534.0,3674.0,5429.0,9225.0,2684.0,842.0,637.0
med4_swc5,973.0,848.0,1273.0,598.0,256.0,157.0,155.0,263.0,1878.0,1483.0,1467.0,469.0,314.0,271.0,300.0,229.0
hmt2_lge1,968.0,1077.0,1108.0,630.0,364.0,294.0,269.0,391.0,1750.0,2011.0,1875.0,858.0,615.0,506.0,1800.0,358.0
rtt102_ada2,968.0,1304.0,2725.0,3638.0,2878.0,706.0,696.0,826.0,1172.0,1686.0,2525.0,3684.0,2410.0,731.0,674.0,733.0
sir2_sfh1,967.0,1184.0,2483.0,2029.0,510.0,268.0,295.0,1006.0,622.0,1135.0,1226.0,935.0,872.0,313.0,237.0,250.0
hos1_vp16,967.0,956.0,1195.0,1039.0,1312.0,3346.0,67592.0,23289.0,1032.0,1174.0,1060.0,1266.0,2646.0,4218.0,32230.0,1265.0
mig1_srb7,966.0,857.0,717.0,209.0,188.0,82.0,204.0,124.0,310.0,387.0,198.0,91.0,105.0,116.0,114.0,79.0
mig1_gapdh,962.0,717.0,439.0,89.0,53.0,59.0,88.0,138.0,427.0,526.0,261.0,54.0,107.0,68.0,57.0,78.0
sir2_swc5,961.0,1298.0,1613.0,1038.0,247.0,285.0,92.0,171.0,733.0,815.0,725.0,152.0,168.0,114.0,108.0,131.0
cac2_srb7,959.0,1135.0,1423.0,897.0,281.0,165.0,147.0,205.0,1076.0,865.0,1115.0,594.0,678.0,309.0,175.0,180.0
ldb7_lge1,958.0,568.0,589.0,187.0,141.0,72.0,93.0,129.0,1063.0,1439.0,1063.0,168.0,144.0,230.0,180.0,102.0
hos2_lge1,945.0,808.0,1100.0,815.0,163.0,174.0,141.0,241.0,2827.0,1568.0,787.0,318.0,281.0,295.0,173.0,239.0
btt1_sfh1,944.0,1252.0,4002.0,7856.0,6181.0,1404.0,677.0,1073.0,1360.0,1866.0,5389.0,12460.0,13723.0,2920.0,1082.0,1362.0
esa1_ies5,937.0,840.0,856.0,412.0,155.0,157.0,159.0,191.0,1515.0,1424.0,712.0,167.0,427.0,509.0,182.0,177.0
bre2_hat2,935.0,814.0,978.0,558.0,322.0,314.0,274.0,362.0,1099.0,1183.0,1098.0,387.0,506.0,1033.0,628.0,869.0
gapdh_sfh1,933.0,1541.0,6029.0,11433.0,9359.0,1800.0,929.0,1766.0,975.0,1687.0,3794.0,9079.0,9042.0,2986.0,1074.0,2098.0
swc5_hat2,920.0,551.0,931.0,383.0,226.0,179.0,179.0,251.0,777.0,859.0,829.0,321.0,222.0,266.0,293.0,224.0
rtt102_bre2,919.0,856.0,1492.0,352.0,165.0,113.0,101.0,167.0,942.0,1666.0,636.0,152.0,134.0,158.0,194.0,136.0
gapdh_pyk2,908.0,1327.0,1499.0,665.0,130.0,153.0,123.0,170.0,911.0,2030.0,1157.0,337.0,124.0,152.0,157.0,185.0
med4_eaf3,908.0,746.0,1050.0,398.0,210.0,195.0,308.0,290.0,1016.0,859.0,695.0,259.0,314.0,408.0,201.0,249.0
hmt2_gapdh,906.0,908.0,1348.0,187.0,201.0,130.0,132.0,185.0,2102.0,1482.0,836.0,116.0,171.0,166.0,157.0,177.0
htl1_empty,901.0,1465.0,1381.0,971.0,318.0,182.0,188.0,248.0,1231.0,1186.0,1229.0,445.0,340.0,239.0,208.0,240.0
btt1_arp9,885.0,924.0,1160.0,619.0,435.0,391.0,418.0,586.0,1520.0,1507.0,1367.0,534.0,584.0,508.0,449.0,490.0
snf11_hhf2,881.0,545.0,432.0,171.0,166.0,116.0,133.0,167.0,823.0,562.0,460.0,123.0,166.0,148.0,138.0,149.0
mig1_mig1,879.0,612.0,305.0,79.0,60.0,57.0,46.0,63.0,234.0,286.0,231.0,56.0,79.0,69.0,57.0,50.0
btt1_pyk1,877.0,699.0,1106.0,395.0,251.0,210.0,103.0,155.0,892.0,863.0,583.0,147.0,135.0,120.0,148.0,137.0
nhp10_lge1,875.0,1068.0,1467.0,1066.0,440.0,202.0,427.0,352.0,1002.0,1687.0,1230.0,449.0,313.0,264.0,254.0,270.0
vp16_bre2,874.0,771.0,996.0,411.0,285.0,240.0,240.0,314.0,847.0,763.0,921.0,398.0,319.0,301.0,227.0,315.0
nut2_hat2,872.0,530.0,875.0,346.0,199.0,170.0,122.0,461.0,1129.0,1255.0,1127.0,644.0,313.0,152.0,134.0,130.0
rtt102_nhp10,871.0,1035.0,755.0,416.0,226.0,102.0,119.0,167.0,290.0,345.0,150.0,107.0,153.0,172.0,118.0,164.0
dpd4_hst2,870.0,360.0,487.0,213.0,118.0,43.0,51.0,90.0,629.0,613.0,439.0,113.0,73.0,62.0,53.0,59.0
ada2_rpd3,865.0,798.0,827.0,362.0,161.0,116.0,132.0,173.0,889.0,852.0,517.0,166.0,174.0,149.0,128.0,137.0
empty_hmt2,863.0,828.0,1091.0,677.0,262.0,211.0,217.0,317.0,753.0,905.0,745.0,250.0,250.0,317.0,237.0,382.0
pyk1_empty,860.0,951.0,1734.0,952.0,319.0,241.0,279.0,341.0,705.0,1783.0,3201.0,3689.0,970.0,399.0,280.0,321.0
spp1_mig1,853.0,533.0,355.0,99.0,83.0,54.0,60.0,128.0,910.0,349.0,282.0,63.0,102.0,84.0,69.0,77.0
snf11_sfh1,852.0,778.0,1650.0,2540.0,2892.0,1458.0,757.0,1091.0,722.0,921.0,2054.0,4072.0,4493.0,1237.0,845.0,903.0
tdh3_gcn5,851.0,1119.0,4749.0,9667.0,8703.0,1756.0,634.0,948.0,973.0,1319.0,4188.0,12863.0,14714.0,1156.0,766.0,784.0
btt1_sus1,844.0,1240.0,2130.0,3639.0,3158.0,1268.0,638.0,644.0,1090.0,1346.0,2452.0,4141.0,6462.0,1396.0,562.0,662.0
hat2_dpd4,844.0,797.0,707.0,255.0,114.0,130.0,94.0,162.0,498.0,708.0,450.0,109.0,141.0,99.0,92.0,208.0
swc5_hmt2,843.0,439.0,640.0,146.0,83.0,77.0,68.0,111.0,499.0,360.0,278.0,129.0,91.0,107.0,77.0,116.0
mig1_hat1,839.0,622.0,501.0,117.0,69.0,111.0,52.0,70.0,259.0,300.0,152.0,101.0,92.0,64.0,42.0,96.0
sus1_srb7,839.0,901.0,1305.0,839.0,618.0,514.0,285.0,410.0,1234.0,1039.0,1223.0,932.0,770.0,352.0,308.0,354.0
rtt102_rtt102,834.0,1387.0,3662.0,4597.0,2527.0,425.0,431.0,670.0,1495.0,2007.0,3690.0,4832.0,3098.0,542.0,466.0,562.0
hst2_dpd4,833.0,1116.0,680.0,666.0,199.0,191.0,147.0,255.0,1138.0,1174.0,750.0,198.0,230.0,251.0,201.0,232.0
vp16_pyk2,826.0,826.0,1700.0,822.0,352.0,306.0,328.0,439.0,1189.0,1512.0,2162.0,683.0,452.0,401.0,349.0,394.0
srb7_cdc36,825.0,1349.0,3209.0,5608.0,6694.0,3949.0,946.0,617.0,702.0,904.0,1248.0,2127.0,4171.0,2682.0,537.0,1105.0
med7_snf11,823.0,734.0,905.0,737.0,1602.0,12109.0,9192.0,21817.0,856.0,846.0,720.0,683.0,2399.0,10334.0,9236.0,10760.0
vp16_swc5,821.0,710.0,1106.0,585.0,377.0,368.0,399.0,550.0,1111.0,1029.0,1239.0,543.0,627.0,584.0,353.0,519.0
med4_hmt2,821.0,921.0,1527.0,521.0,217.0,196.0,199.0,281.0,3859.0,4304.0,3227.0,457.0,328.0,250.0,240.0,244.0
htl1_cdc36,820.0,897.0,2240.0,5096.0,2098.0,817.0,1557.0,2081.0,557.0,636.0,897.0,1338.0,1356.0,322.0,331.0,414.0
bre2_rpd3,819.0,560.0,969.0,387.0,132.0,71.0,84.0,97.0,538.0,574.0,621.0,145.0,177.0,145.0,117.0,105.0
srb7_bre2,819.0,844.0,1161.0,670.0,281.0,187.0,170.0,267.0,3643.0,3102.0,1740.0,874.0,283.0,228.0,202.0,252.0
ada2_srb7,817.0,577.0,796.0,478.0,266.0,196.0,227.0,246.0,2232.0,1478.0,1078.0,706.0,645.0,257.0,195.0,233.0
ada2_sus1,815.0,606.0,1026.0,951.0,997.0,295.0,223.0,283.0,1198.0,861.0,1654.0,1964.0,1835.0,522.0,386.0,354.0
med4_cac2,815.0,348.0,816.0,415.0,248.0,110.0,126.0,142.0,832.0,633.0,493.0,219.0,165.0,130.0,116.0,136.0
eaf5_gapdh,814.0,813.0,982.0,513.0,339.0,208.0,242.0,351.0,1095.0,902.0,930.0,339.0,326.0,324.0,243.0,329.0
srb7_ada2,809.0,757.0,2490.0,4511.0,3899.0,328.0,412.0,413.0,577.0,899.0,1765.0,3056.0,2981.0,424.0,297.0,348.0
htl1_hat2,804.0,650.0,839.0,379.0,224.0,136.0,110.0,195.0,925.0,1008.0,699.0,179.0,185.0,153.0,171.0,173.0
snf11_btt1,799.0,744.0,1025.0,791.0,487.0,315.0,362.0,491.0,855.0,1371.0,1006.0,751.0,783.0,420.0,377.0,471.0
snf11_arp9,797.0,518.0,492.0,329.0,177.0,149.0,154.0,216.0,2228.0,1111.0,871.0,172.0,252.0,191.0,169.0,181.0
med7_hat2,796.0,731.0,738.0,444.0,236.0,175.0,286.0,254.0,737.0,906.0,791.0,321.0,264.0,278.0,217.0,212.0
btt1_hhf2,796.0,534.0,912.0,417.0,150.0,151.0,165.0,233.0,681.0,667.0,642.0,190.0,235.0,189.0,162.0,208.0
med4_sus1,793.0,1000.0,2248.0,4719.0,1634.0,591.0,625.0,850.0,912.0,844.0,1442.0,1755.0,1675.0,825.0,451.0,495.0
bre2_lge1,791.0,780.0,1244.0,991.0,333.0,191.0,216.0,305.0,1795.0,1627.0,1847.0,669.0,346.0,312.0,216.0,261.0
bre2_pyk2,788.0,638.0,843.0,379.0,177.0,98.0,102.0,146.0,672.0,611.0,563.0,180.0,169.0,155.0,141.0,143.0
gapdh_med4,785.0,924.0,2299.0,5149.0,12463.0,8818.0,712.0,812.0,812.0,1046.0,1582.0,4334.0,14601.0,9997.0,1555.0,678.0
sir2_rpd3,781.0,775.0,1327.0,516.0,222.0,104.0,97.0,133.0,619.0,806.0,592.0,121.0,123.0,127.0,112.0,143.0
empty_ies5,779.0,775.0,1189.0,253.0,149.0,97.0,89.0,127.0,901.0,1012.0,457.0,131.0,194.0,217.0,120.0,89.0
nut2_eaf3,772.0,888.0,1064.0,575.0,312.0,242.0,247.0,383.0,700.0,667.0,656.0,387.0,350.0,356.0,339.0,344.0
swc5_srb7,771.0,1069.0,1347.0,572.0,353.0,326.0,199.0,349.0,1621.0,1484.0,1576.0,943.0,888.0,381.0,237.0,277.0
sus1_gapdh,768.0,680.0,726.0,207.0,96.0,77.0,95.0,107.0,862.0,642.0,506.0,148.0,145.0,115.0,114.0,127.0
rtt102_DAM,768.0,733.0,700.0,309.0,218.0,196.0,206.0,279.0,793.0,760.0,600.0,312.0,298.0,228.0,226.0,231.0
med7_eaf3,763.0,540.0,664.0,457.0,239.0,193.0,482.0,169.0,387.0,450.0,454.0,251.0,191.0,162.0,115.0,140.0
spp1_hat2,761.0,690.0,886.0,666.0,552.0,555.0,521.0,813.0,906.0,773.0,828.0,527.0,682.0,716.0,599.0,663.0
swd3_dpd4,759.0,634.0,347.0,156.0,132.0,84.0,83.0,94.0,401.0,440.0,282.0,69.0,98.0,124.0,97.0,79.0
htl1_lge1,759.0,857.0,1257.0,486.0,319.0,252.0,288.0,442.0,1588.0,1670.0,1668.0,621.0,359.0,400.0,448.0,356.0
btt1_btt1,752.0,840.0,1396.0,921.0,450.0,216.0,195.0,265.0,833.0,1100.0,1513.0,1100.0,618.0,310.0,226.0,237.0
btt1_hos2,752.0,498.0,1006.0,802.0,418.0,207.0,164.0,205.0,1274.0,1559.0,1168.0,822.0,778.0,400.0,182.0,182.0
med7_hat1,750.0,541.0,848.0,274.0,112.0,89.0,108.0,140.0,800.0,771.0,858.0,344.0,200.0,191.0,232.0,163.0
bre2_hat1,746.0,770.0,1057.0,397.0,250.0,152.0,139.0,197.0,725.0,588.0,750.0,332.0,218.0,178.0,155.0,190.0
vp16_rpd3,743.0,791.0,1240.0,424.0,343.0,317.0,281.0,368.0,1590.0,1414.0,1627.0,1094.0,1022.0,468.0,332.0,398.0
nut2_rpd3,738.0,569.0,813.0,558.0,234.0,200.0,169.0,289.0,811.0,1004.0,1014.0,416.0,397.0,258.0,216.0,214.0
bre2_empty,736.0,563.0,934.0,518.0,295.0,105.0,109.0,161.0,1579.0,1437.0,1604.0,674.0,207.0,136.0,131.0,160.0
sus1_vp16,736.0,728.0,930.0,749.0,1057.0,1821.0,3984.0,2147.0,810.0,823.0,1285.0,2298.0,7257.0,14168.0,15954.0,23840.0
sfh1_hat2,729.0,598.0,817.0,639.0,545.0,591.0,522.0,813.0,733.0,799.0,772.0,508.0,709.0,689.0,652.0,672.0
hos2_gapdh,728.0,437.0,626.0,220.0,139.0,108.0,111.0,143.0,545.0,642.0,398.0,138.0,116.0,129.0,103.0,122.0
eaf3_htl1,728.0,646.0,790.0,586.0,598.0,582.0,627.0,871.0,676.0,666.0,606.0,516.0,790.0,886.0,704.0,900.0
hos2_ies5,726.0,493.0,475.0,569.0,375.0,287.0,190.0,246.0,661.0,545.0,377.0,160.0,254.0,237.0,194.0,227.0
rtt102_nhp6a,720.0,777.0,1824.0,1229.0,584.0,187.0,183.0,250.0,555.0,653.0,1239.0,811.0,564.0,292.0,217.0,236.0
pyk1_lge1,718.0,487.0,608.0,197.0,194.0,62.0,72.0,107.0,380.0,518.0,650.0,155.0,191.0,92.0,73.0,109.0
med4_cdc36,710.0,1119.0,2280.0,4317.0,1924.0,1160.0,365.0,495.0,1117.0,1002.0,1798.0,1748.0,1744.0,532.0,424.0,438.0
esa1_hat2,710.0,569.0,853.0,628.0,140.0,99.0,86.0,105.0,378.0,546.0,622.0,298.0,201.0,240.0,152.0,197.0
dpd4_arp6,708.0,625.0,760.0,614.0,601.0,557.0,544.0,866.0,731.0,746.0,698.0,486.0,717.0,671.0,627.0,749.0
med7_rpd3,706.0,412.0,574.0,239.0,140.0,123.0,133.0,160.0,774.0,967.0,769.0,434.0,380.0,181.0,117.0,131.0
arp6_mig1,704.0,445.0,218.0,12.0,22.0,19.0,14.0,22.0,148.0,133.0,61.0,16.0,55.0,71.0,18.0,27.0
sus1_hhf2,703.0,252.0,281.0,106.0,55.0,69.0,60.0,96.0,528.0,584.0,258.0,85.0,86.0,68.0,60.0,83.0
swc5_hat1,698.0,635.0,1154.0,477.0,183.0,90.0,104.0,139.0,853.0,793.0,875.0,343.0,326.0,234.0,247.0,136.0
srb7_tdh3,697.0,595.0,787.0,240.0,169.0,137.0,174.0,231.0,1074.0,1829.0,1134.0,271.0,247.0,353.0,320.0,199.0
ada2_hmt2,694.0,628.0,535.0,226.0,131.0,127.0,137.0,171.0,2304.0,3829.0,821.0,132.0,159.0,157.0,128.0,150.0
sir2_arp9,693.0,598.0,948.0,634.0,219.0,133.0,154.0,211.0,291.0,270.0,304.0,195.0,201.0,184.0,173.0,205.0
snf11_nhp10,689.0,442.0,437.0,224.0,83.0,77.0,87.0,120.0,1525.0,566.0,464.0,98.0,93.0,113.0,90.0,82.0
spp1_empty,686.0,432.0,772.0,596.0,220.0,182.0,187.0,278.0,673.0,687.0,758.0,363.0,262.0,241.0,206.0,226.0
bre2_nut2,686.0,604.0,576.0,429.0,409.0,249.0,152.0,207.0,477.0,434.0,682.0,301.0,281.0,214.0,181.0,164.0
rtt102_hos2,685.0,454.0,1022.0,393.0,173.0,139.0,124.0,173.0,715.0,1021.0,990.0,217.0,196.0,212.0,146.0,150.0
snf11_hos2,683.0,302.0,449.0,114.0,118.0,81.0,84.0,118.0,402.0,293.0,199.0,96.0,188.0,147.0,174.0,84.0
dpd4_tdh3,681.0,593.0,209.0,61.0,47.0,79.0,63.0,89.0,472.0,561.0,414.0,46.0,70.0,82.0,75.0,83.0
swc5_rpd3,680.0,862.0,861.0,626.0,167.0,118.0,105.0,165.0,1078.0,717.0,757.0,291.0,198.0,193.0,122.0,145.0
srb7_arp6,680.0,674.0,1160.0,384.0,132.0,49.0,48.0,67.0,663.0,487.0,448.0,127.0,103.0,83.0,136.0,93.0
vp16_hmt2,677.0,581.0,1397.0,564.0,334.0,252.0,225.0,333.0,882.0,1052.0,1973.0,698.0,371.0,291.0,277.0,287.0
srb7_rtt102,671.0,921.0,2450.0,3162.0,1735.0,625.0,329.0,456.0,616.0,863.0,1572.0,2245.0,1327.0,662.0,465.0,399.0
dpd4_bre2,670.0,544.0,758.0,492.0,126.0,114.0,103.0,152.0,731.0,1147.0,935.0,224.0,164.0,138.0,103.0,132.0
ldb7_hat1,664.0,424.0,1131.0,1303.0,264.0,80.0,105.0,151.0,260.0,254.0,281.0,177.0,150.0,136.0,97.0,131.0
sir2_snf11,664.0,680.0,803.0,885.0,1885.0,7170.0,10231.0,15016.0,694.0,842.0,641.0,510.0,1527.0,6137.0,5438.0,7048.0
mig1_spp1,660.0,218.0,89.0,38.0,9.0,28.0,10.0,17.0,122.0,149.0,68.0,29.0,11.0,16.0,18.0,9.0
empty_tdh3,660.0,467.0,530.0,148.0,108.0,74.0,76.0,111.0,757.0,650.0,465.0,62.0,90.0,90.0,90.0,87.0
rtt102_sir2,658.0,472.0,726.0,65.0,54.0,67.0,34.0,60.0,49.0,41.0,38.0,28.0,54.0,61.0,50.0,42.0
gapdh_sus1,657.0,537.0,1480.0,2872.0,2739.0,365.0,367.0,727.0,479.0,846.0,1513.0,4564.0,4796.0,752.0,407.0,433.0
nhp6a_pyk2,655.0,316.0,160.0,31.0,32.0,27.0,37.0,40.0,545.0,534.0,146.0,80.0,52.0,50.0,39.0,50.0
empty_med4,654.0,673.0,1219.0,2198.0,2753.0,3582.0,1401.0,1124.0,747.0,738.0,1227.0,2330.0,5277.0,5538.0,2332.0,1376.0
med7_btt1,651.0,388.0,605.0,390.0,150.0,91.0,50.0,77.0,311.0,387.0,453.0,243.0,139.0,74.0,65.0,62.0
ada2_vp16,650.0,701.0,1129.0,1383.0,1998.0,4087.0,5012.0,8735.0,702.0,935.0,1098.0,2129.0,5503.0,7909.0,5163.0,5534.0
ada2_hat2,646.0,403.0,477.0,278.0,156.0,85.0,95.0,108.0,644.0,512.0,331.0,133.0,91.0,98.0,83.0,82.0
rtt102_gcn5,646.0,651.0,1068.0,1457.0,1474.0,619.0,525.0,744.0,634.0,851.0,1109.0,2608.0,2579.0,709.0,581.0,647.0
hos2_srb7,646.0,540.0,751.0,432.0,125.0,99.0,105.0,190.0,615.0,574.0,538.0,239.0,193.0,119.0,101.0,125.0
arp9_mig1,639.0,256.0,422.0,84.0,44.0,44.0,50.0,64.0,64.0,48.0,47.0,37.0,52.0,54.0,54.0,60.0
srb7_btt1,635.0,612.0,1202.0,1458.0,1131.0,579.0,310.0,311.0,1921.0,1771.0,2836.0,2535.0,1286.0,451.0,378.0,441.0
spp1_hat1,635.0,491.0,747.0,544.0,90.0,68.0,79.0,100.0,683.0,517.0,660.0,306.0,182.0,90.0,88.0,93.0
esa1_rpd3,633.0,412.0,574.0,413.0,189.0,120.0,110.0,194.0,646.0,489.0,484.0,283.0,192.0,155.0,156.0,131.0
ada2_hhf2,632.0,646.0,457.0,75.0,49.0,44.0,43.0,71.0,446.0,286.0,137.0,42.0,54.0,69.0,44.0,51.0
rtt102_spp1,630.0,651.0,1562.0,542.0,326.0,196.0,207.0,285.0,1037.0,1514.0,1772.0,649.0,350.0,265.0,206.0,246.0
esa1_hat1,629.0,589.0,1000.0,599.0,248.0,119.0,141.0,220.0,841.0,776.0,1081.0,521.0,334.0,213.0,173.0,187.0
ada2_bre2,628.0,407.0,470.0,231.0,141.0,59.0,69.0,106.0,636.0,785.0,481.0,226.0,223.0,132.0,280.0,98.0
hos1_srb7,628.0,482.0,724.0,322.0,79.0,49.0,56.0,67.0,158.0,108.0,210.0,128.0,53.0,59.0,55.0,66.0
ies5_hat2,627.0,208.0,396.0,241.0,96.0,26.0,49.0,35.0,180.0,182.0,159.0,81.0,40.0,43.0,54.0,41.0
bre2_snf11,627.0,569.0,693.0,611.0,1129.0,4338.0,6321.0,18540.0,581.0,604.0,516.0,455.0,1835.0,8790.0,7853.0,11589.0
sfh1_srb7,623.0,542.0,658.0,462.0,461.0,396.0,409.0,601.0,699.0,645.0,683.0,447.0,597.0,546.0,469.0,555.0
med4_bre2,622.0,461.0,725.0,494.0,284.0,215.0,229.0,328.0,804.0,791.0,717.0,230.0,262.0,274.0,304.0,299.0
pyk2_dpd4,622.0,959.0,1205.0,173.0,107.0,109.0,93.0,187.0,951.0,1100.0,799.0,266.0,154.0,136.0,123.0,131.0
empty_pyk2,620.0,846.0,900.0,538.0,104.0,82.0,93.0,111.0,508.0,690.0,682.0,105.0,108.0,83.0,88.0,83.0
hmt2_ies5,616.0,489.0,588.0,202.0,73.0,62.0,70.0,110.0,365.0,319.0,145.0,132.0,247.0,97.0,81.0,90.0
hmt2_pyk2,613.0,417.0,552.0,82.0,31.0,17.0,26.0,19.0,154.0,52.0,101.0,26.0,16.0,24.0,16.0,22.0
gapdh_btt1,605.0,598.0,1560.0,664.0,130.0,96.0,59.0,83.0,91.0,273.0,296.0,244.0,107.0,83.0,85.0,75.0
esa1_srb7,605.0,690.0,1051.0,795.0,391.0,199.0,142.0,227.0,1162.0,1227.0,1533.0,899.0,572.0,321.0,206.0,230.0
med7_arp9,599.0,310.0,502.0,351.0,255.0,172.0,208.0,735.0,434.0,339.0,384.0,164.0,200.0,207.0,174.0,202.0
sir2_sus1,598.0,567.0,810.0,369.0,372.0,383.0,155.0,230.0,452.0,565.0,421.0,158.0,229.0,235.0,201.0,199.0
ada2_arp9,597.0,277.0,412.0,150.0,108.0,88.0,92.0,122.0,543.0,328.0,389.0,110.0,100.0,77.0,82.0,90.0
vp16_sus1,597.0,622.0,1288.0,985.0,757.0,350.0,344.0,498.0,789.0,830.0,1604.0,1482.0,1165.0,659.0,411.0,434.0
cac2_eaf3,597.0,440.0,572.0,235.0,101.0,72.0,68.0,124.0,359.0,325.0,282.0,145.0,140.0,100.0,70.0,103.0
cac2_rpd3,594.0,490.0,1040.0,406.0,139.0,100.0,102.0,141.0,645.0,828.0,658.0,219.0,133.0,160.0,119.0,110.0
nhp10_vp16,593.0,539.0,997.0,1622.0,2205.0,4113.0,8098.0,20452.0,647.0,995.0,989.0,1613.0,2860.0,4375.0,4374.0,6209.0
cac2_empty,590.0,482.0,634.0,329.0,169.0,75.0,79.0,127.0,813.0,775.0,725.0,304.0,156.0,113.0,96.0,99.0
nhp10_empty,589.0,626.0,1637.0,875.0,230.0,175.0,164.0,228.0,849.0,1292.0,1175.0,513.0,273.0,175.0,143.0,209.0
nhp6a_gapdh,587.0,393.0,207.0,146.0,94.0,95.0,76.0,119.0,982.0,691.0,198.0,74.0,124.0,121.0,90.0,116.0
ldb7_hmt2,584.0,258.0,310.0,189.0,145.0,110.0,118.0,184.0,544.0,682.0,282.0,85.0,231.0,424.0,472.0,350.0
ada2_pyk2,584.0,431.0,630.0,162.0,86.0,83.0,77.0,106.0,729.0,538.0,370.0,104.0,120.0,186.0,133.0,96.0
bre2_hos1,579.0,311.0,370.0,43.0,22.0,21.0,17.0,30.0,137.0,60.0,90.0,36.0,24.0,17.0,27.0,17.0
ldb7_hat2,579.0,751.0,653.0,321.0,217.0,147.0,497.0,948.0,908.0,1163.0,736.0,124.0,125.0,115.0,90.0,118.0
nut2_arp9,575.0,568.0,652.0,494.0,424.0,424.0,457.0,646.0,659.0,728.0,628.0,432.0,589.0,524.0,505.0,528.0
nut2_pyk1,575.0,366.0,586.0,99.0,73.0,39.0,44.0,71.0,614.0,773.0,554.0,67.0,84.0,83.0,65.0,69.0
tdh3_nhp6a,575.0,748.0,1946.0,1063.0,502.0,255.0,269.0,364.0,1144.0,2170.0,3321.0,2360.0,996.0,318.0,291.0,283.0
dpd4_DAM,574.0,513.0,529.0,237.0,142.0,145.0,101.0,220.0,523.0,442.0,459.0,220.0,193.0,176.0,143.0,185.0
cac2_ies5,571.0,605.0,648.0,265.0,120.0,145.0,74.0,118.0,959.0,732.0,412.0,81.0,110.0,100.0,74.0,96.0
esa1_hmt2,571.0,551.0,629.0,290.0,179.0,110.0,113.0,162.0,923.0,966.0,1116.0,179.0,179.0,138.0,154.0,155.0
med4_rtt102,571.0,524.0,1175.0,846.0,386.0,187.0,244.0,314.0,757.0,542.0,1116.0,1128.0,641.0,332.0,272.0,232.0
